restaurant_name,link,date,rating,review,user,user_id,review_id,order_type
The Rosebud,https://www.zomato.com/chicago/the-rosebud-university-village/reviews,"Oct 20, 2012",4.5,"We ended up at this gem after going to Giordano's across the street and being told it would be a 3 hour wait. Only a 45 min wait here, and that was on a very busy Friday night. They suggested the bar, so we headed down there. Fantastic idea. The atmosphere was Little Italy, the bartenders were superb and new their wines and liquors, and we received great service. Our waitress was great. She knew the menu, was engaging, and very fun and polite. The food was beyond any that I've had. Handmade pasta, gnocchi, and the Bolognese was just tasty. Get the spicy sausage. To die for. I'm so glad we stumbled on this place. We'll be back for sure!",TexasMidget,21835306,16110745,DINING
The Rosebud,https://www.zomato.com/chicago/the-rosebud-university-village/reviews,"Sep 16, 2012",4.5,"This is ""Chicago Italian"". Great food. Sassy waitresses. In the heart of Little Italy. Not a see and be seen type, but I have seen more celebrities and pro athletes here than any other restaurant in the city.",Keith C.,20718709,16110742,DINING
The Rosebud,https://www.zomato.com/chicago/the-rosebud-university-village/reviews,"Oct 16, 2011",4.5,"Old Italian Done Right. Loved The Rosebud (on Taylor in Little Italy). A large group of about thirty were there for a private dining experience and it was so much fun! The manager came upstairs to give us the history of the place, the servings were plentiful, the menu selections were yummy - especially the desserts!I felt like I was in someone's home and it was great! I would absolutely go back again! Not your ordinary restaurant experience!",Fun4All,21410755,16110739,DINING
The Rosebud,https://www.zomato.com/chicago/the-rosebud-university-village/reviews,"Jul 10, 2011",4.5,Very nice in very way. I took my team of 6 to dinner here. Service was great and food very good. The waiter worked with to customize my dinner order and it was perfect!! Highly recommend!!,Jimdandyjovi,21835094,16110736,DINING
The Rosebud,https://www.zomato.com/chicago/the-rosebud-university-village/reviews,"Sep 28, 2013",0,"I ordered the Fettuccine Alfredo, which was the most delicious creamy Alfredo sauce I have ever tasted. ",Travel Blog,22639591,11325868,DINING
The Rosebud,https://www.zomato.com/chicago/the-rosebud-university-village/reviews,"Nov 09, 2012",4.5," The best part was that as soon as I bit into my first mouthful I knew that it was not healthy and not good for me, brilliant just what I was looking for. It was basically a Sicilian doughnut. ",My Food Hunt,22816888,11238331,DINING
The Rosebud,https://www.zomato.com/chicago/the-rosebud-university-village/reviews,"Mar 23, 2013",4.5,"Rosebud and its affiliated restaurants may be one of the most popular Italian restaurants in the city.  They have been around for years and continue to serve high quality  meals.  From their homemade pastas to their signature items like the brick chicken, I always leave Rosebud as full as can be.",EatingForSanity,22812298,11035612,DINING
The Rosebud,https://www.zomato.com/chicago/the-rosebud-university-village/reviews,"Mar 06, 2012",0,"Great Italian restaurant in the downtown area of Chicago. A nice, elegant romantic setting for a date night out.",Travel Blog,22639591,10878529,DINING
The Rosebud,https://www.zomato.com/chicago/the-rosebud-university-village/reviews,"Aug 17, 2009",4.5,"Our last full day on our lovely Chicago family trip, I told my dad ""I don't want to eat a big lunch because we're going to be having a nice dinner."" And what do we do? Have a huge Italian lunch with wine and pasta. Dad took all of us to The Rosebud in dow",Megan,20955732,9062428,DINING
Tufanos Vernon Park Tap,https://www.zomato.com/chicago/tufanos-vernon-park-tap-university-village/reviews,"Aug 27, 2018",4,This is the kind of place you go to and you just sit back and enjoy a good old school Italian meal. You feel like you are back home at Nonna and nonnos house and it’s always Sunday. Food is delicious and the the wait staff is friendly as any restaurant I’ve ever been to. They make you feel like family and won’t let you leave hungry. Great time and great people.,Gaurav Solanki,49678251,38676247,DINING
Tufanos Vernon Park Tap,https://www.zomato.com/chicago/tufanos-vernon-park-tap-university-village/reviews,"Mar 28, 2018",5,"This is a family style Italian restaurant that is one of my favs.  I love going there.  Its located next to UIC next to a parking lot and it may appear like an Italian Social Club - but this place has some of the best food.  I love the simple ambiance, chalk board menu, cash only and great food specials.  I love to bring out of town guests here and spend time with friends eating and drinking.  They have great calamari, stuffed shells, eggplant etc... its really a must try and this place has been around forever.  Go!",Hunter,21688590,34254207,DINING
Tufanos Vernon Park Tap,https://www.zomato.com/chicago/tufanos-vernon-park-tap-university-village/reviews,"Feb 08, 2018",4.5,For a restaurant in an airport this is a very good choice. Fresh ingredients and solid preparation were the highlights. Service was attentive.,Pranay Singh,37948412,33460958,DINING
Tufanos Vernon Park Tap,https://www.zomato.com/chicago/tufanos-vernon-park-tap-university-village/reviews,"Oct 28, 2017",4.5,"An old school Italian eatery, tufano's is a University village institution. The food served is very authentic and very Italian with a great selection of seafood and other meats.   Bring cash, they don't take cards.  I've had their clam linguini which was great, though a wee bit salty. I will return to taste the rest of the menu but I think it will take some time. ",Vaibhav Ravichandran,1468638,32202696,DINING
Tufanos Vernon Park Tap,https://www.zomato.com/chicago/tufanos-vernon-park-tap-university-village/reviews,"Sep 12, 2014",0,"Not great, not horrible. Definitely a family friendly place but way too much garlic and the broccoli was raw.",Amykeynes2000,24961023,16115629,DINING
Tufanos Vernon Park Tap,https://www.zomato.com/chicago/tufanos-vernon-park-tap-university-village/reviews,"Jun 27, 2013",4.5,"What's for dinner?. Love eating at Tufano's. It's like going to my mother's kitchen. You'll never know who's going to drop by and say HELLO. Nothing phony about the smiles you get from your servers, not to mention the food is GREAT!! We always ask for Tina, but all servers are above average. :)",Carol.zigulich,23818316,16115626,DINING
Tufanos Vernon Park Tap,https://www.zomato.com/chicago/tufanos-vernon-park-tap-university-village/reviews,"Nov 17, 2012",4.5,AMAZING!!!!!,Brian,20768093,16115623,DINING
Tufanos Vernon Park Tap,https://www.zomato.com/chicago/tufanos-vernon-park-tap-university-village/reviews,"Sep 16, 2012",4.5,"Neighborhood joint. Converted old house. The food is very good. The service is good. This and Rosebud on Taylor are my two favorite ""Chicago Italian"" spots.",Keith C.,20718709,16115620,DINING
Tufanos Vernon Park Tap,https://www.zomato.com/chicago/tufanos-vernon-park-tap-university-village/reviews,"Nov 09, 2011",0,Cute old school Italian. The menu is on a chalkboard on the wall. It's a family atmosphere. Gigantic portions. Great clam linguni and broccoli pasta. Delicious clam appetizer. This is good food at a great value but there's no way one person can finish a plate alone. Holy big portion.,Dolly,22301770,16115617,DINING
Tufanos Vernon Park Tap,https://www.zomato.com/chicago/tufanos-vernon-park-tap-university-village/reviews,"Nov 23, 2010",0,One of the best values in town!,Drdeadeye,21566181,16115614,DINING
Tufanos Vernon Park Tap,https://www.zomato.com/chicago/tufanos-vernon-park-tap-university-village/reviews,"Oct 28, 2009",0,"~CD~. Recommended on Diners, Drive-Ins and Diners. Get Lemon Chicken, veal picante and anything with the red sauce.",CMD,21056625,16115611,DINING
Tufanos Vernon Park Tap,https://www.zomato.com/chicago/tufanos-vernon-park-tap-university-village/reviews,"Sep 29, 2009",2,"Overrated. The staff is very friendly and nice but the food is basic, plain, Italian. There is nothing special or remarkable about their food. Their tomato sauce tastes like it came right out of a can. I am Italian and know good italian food... This place doesn't serve it.",Fdlvr,21090463,16115608,DINING
Tufanos Vernon Park Tap,https://www.zomato.com/chicago/tufanos-vernon-park-tap-university-village/reviews,"Aug 26, 2009",0,"What's To Like?. I had dinner here last nite with a group of 8 and I can't imagine why. The decor is non-existent, plain, un-inspired, hard, bright. The tables are formica specials and the chairs are hard. The food is simply cheap stuff. The salad had half slices of cold cuts, I guess it was too much effort to cut them up any more, the calamari was average at best with a sauce that came out of a Heinz bottle, the pasta was hard, the veggies were similarly undercooked, and even the garlic was un-cooked, the service I admit was friendly, but that was probably because one of the group had been coming to the place for 50 years. I can't imagine any reason to go back",Saguaro,21049611,16115605,DINING
Tufanos Vernon Park Tap,https://www.zomato.com/chicago/tufanos-vernon-park-tap-university-village/reviews,"Oct 11, 2007",4.5,"Vernon Park Tap. Tufano's is THE best Italian spot in Chicago. The place used to feed the hungry blue collar guys from the window of the original house. My favorite touches are the small wine glasses, the chalkboard menu.  My wife and I had our first date there, and the gang from the old neighborhood still meets there on occassion.   Must eats: Tufano's salad, clamari, Lemon chicken.  PROS: Parking, location, food, atmosphere CONS: Battling the Dan Ryan to get there.",Bill B,20604510,16115602,DINING
Tufanos Vernon Park Tap,https://www.zomato.com/chicago/tufanos-vernon-park-tap-university-village/reviews,"Apr 25, 2007",2,"It is not authentic Italian. Both of my parents were Italian and when I was a little girl my dad would take us to Papa Zeke's,Tufanos where the menu still is the same ...on blackboard. The food was homecooked ...the food here is Microwaved awful Italian...food ...the salads are Iceberg lettuce,with summer sausage...not salami... just awful sauces and dressings.",Earthlodge,20600779,16115599,DINING
Sweet Maple Cafe,https://www.zomato.com/chicago/sweet-maple-cafe-university-village/reviews,"Feb 08, 2018",4.5,"The staff and manager here are very rude. They refused to seat us at a table even though there were numerous tables open. They try to stick you at a bar top barely large enough to put two drinks on. Manager told us ""we are not allowed to sit parties of two at a table. Really? Not allowed by who? You are the manager.  The food is overpriced, undercooked, and lacks flavor. Avoid at all cost.",Simran Pande,37960120,33461121,DINING
Sweet Maple Cafe,https://www.zomato.com/chicago/sweet-maple-cafe-university-village/reviews,"Apr 24, 2016",5,"Food was cheap, plentiful, and oh so delicious! By far the best pancakes I've had in my life! I always compare the peaches n cream pancakes I had here to every pancake I try at various restaurants and nothing compares!  This is food I crave! The place had a 30 minute wait outside, but was worth it. The staff is friendly and helpful. The place is very low key situated in the university town, but the food is way too good to give it anything less than a 5.0.   We traveled here by train / bus and had to walk a bit as well.. but again, totally worth it! ",LemonD,24215506,26892997,DINING
Sweet Maple Cafe,https://www.zomato.com/chicago/sweet-maple-cafe-university-village/reviews,"Jun 30, 2015",4,We walked into Sweet Maple on a whim. It's small.  Kind of like eating in your grandmother's dining room. The food is good.  The staff is friendly. The whole place just feels comfortable. I will go back the next time I am in Little Italy looking for breakfast.,Tom,21481215,24148899,DINING
Sweet Maple Cafe,https://www.zomato.com/chicago/sweet-maple-cafe-university-village/reviews,"Sep 17, 2014",4.5,Fluffy and filling buttermilk pancakes and friendly service. There's a definite neighborhood vibe here.,PW,21457483,16113700,DINING
Sweet Maple Cafe,https://www.zomato.com/chicago/sweet-maple-cafe-university-village/reviews,"Jun 02, 2014",4.5,Nice to get a proper breakfast. Delicious!,Tbeckett,20881717,16113697,DINING
Sweet Maple Cafe,https://www.zomato.com/chicago/sweet-maple-cafe-university-village/reviews,"Mar 29, 2014",0,Awesome! The biscuits are to die for!!!!,Paola,23623148,16113694,DINING
Sweet Maple Cafe,https://www.zomato.com/chicago/sweet-maple-cafe-university-village/reviews,"Oct 27, 2011",4.5,"This tiny little breakfast/lunch spot is hopping. Expect to wait for a seat. This is southern style soul food breakfast and lunch and is all around delicious. Homemade soups, Wednsdays the usually sell out of the creamy tomato, basil. Considering their hours are 6-2 that says a lot. Their breakfast menu is complimented with fluffy pancakes and waffles featuring seasonal ingredients as specials. Their salads are delish, fine quality ingredients and their blue cheese dressing is prepped in house. But the must have here is the homemade buttermilk biscuits. This is no ordinary biscuit. The recipe has been passed down through generations from owner Lorianne's grandma on through. Lorianne is great, her staff works hard and offer wonderful service. This is a must on Taylor St.",Dolly,22301770,16113691,DINING
Sweet Maple Cafe,https://www.zomato.com/chicago/sweet-maple-cafe-university-village/reviews,"Aug 08, 2010",4.5,I justhad lunch and I like it. Workers are nice and the place is not too loud. I had the Italian omelet and a blue berry pancake; a great combination. I will come again for sure.,Aiman Tulaimat,21216773,16113688,DINING
Sweet Maple Cafe,https://www.zomato.com/chicago/sweet-maple-cafe-university-village/reviews,"Feb 19, 2009",4.5,"Woohoo!. Great breakfast...long wait, but so worth it!  Best breakfast place by a landslide.  Have the Taylor street omelet!",Ktassie,20789034,16113685,DINING
Sweet Maple Cafe,https://www.zomato.com/chicago/sweet-maple-cafe-university-village/reviews,"Dec 23, 2007",2,"Ok, food. Love their maple syrup, too bad it makes the food better.  Alone they are ok.",Westlooper23,20606790,16113682,DINING
Sweet Maple Cafe,https://www.zomato.com/chicago/sweet-maple-cafe-university-village/reviews,"Jan 26, 2013",4.5,"For UIC students, Sweet Maple Cafe fits right in with some of the best brunch places in Chicago.  Not only for location, but for the home-cooked-style meals that college students crave.  When walking into the restaurant, you are greeted by walls painted to resemble an older country-style residence.  ",EatingForSanity,22812298,11035450,DINING
Sweet Maple Cafe,https://www.zomato.com/chicago/sweet-maple-cafe-university-village/reviews,"Jul 29, 2011",4,"Simple interiors combined with slightly slow, yet friendly service, good portion sizes, and excellent prices all combine to make one feel chipper upon completion of the meal.",Bunny And Brandy's Brunchtime Blog,22071168,10458289,DINING
Mario's Italian Lemonade,https://www.zomato.com/chicago/marios-italian-lemonade-university-village/reviews,"Sep 23, 2015",5,"September really snuck up on me. Kids are back in school, leaves are starting to fall off the trees…. I’m not fooled into corduroy and pumpkin lattes just yet though – it’s still hot AF outside. It’s still Mario’s weather. A tiny little glorified lemonade stand in the heart of Chicago’s Taylor Street Little Italy, it’s only open Memorial Day – Labor Day, and I’ve waited for those Memorial Day – Labor Days for as long as I can remember. No fakey, sugary sweet colors or flavors – just cold, refreshing frozen lemonade complete with chunks of fruit. No plastic, corporate signs – just the same hand-drawn pictures dangling from the ceiling. The sidewalk is littered with watermelon seeds and lemon rinds, and the street is often parked with cars 3 deep (and sometimes those cars include sympathizing cop cars).",Dessert Oasis,31744872,24873223,DINING
Mario's Italian Lemonade,https://www.zomato.com/chicago/marios-italian-lemonade-university-village/reviews,"May 05, 2015",2,"Tourist Trap. Cute little stand and low ""cash-only"" prices attract broke college students seeking a first date hot spot. Ice is just chopped up frozen city water soaked with food coloring and high fructose corn syrup. Didn't finish a second bite. Take a selfie and go home.",Musique.est.toujoure,29438430,23647807,DINING
Mario's Italian Lemonade,https://www.zomato.com/chicago/marios-italian-lemonade-university-village/reviews,"Nov 09, 2011",4.5,Another Chicago staple I can't get away from. This place has been a summer tradition for 3 generations now. I hope my kids can grow up and take their kids here. THE BEST ITALIAN ICE EVER!!,Dolly,22301770,16160941,DINING
Mario's Italian Lemonade,https://www.zomato.com/chicago/marios-italian-lemonade-university-village/reviews,"Jul 01, 2011",4.5,Awesome! Fresh ingredients make for a refreshing dessert. I like that I can get 2 flavors in one cup.,Let's_Eat,21655390,16160938,DINING
Mario's Italian Lemonade,https://www.zomato.com/chicago/marios-italian-lemonade-university-village/reviews,"Nov 09, 2009",4.5,"Look for seeds !!. My humble opinion is if you are looking for real genuine fresh made Italian Ice , it will have seeds in it . Mario's has never disappointed me . Lemon ice , watermelon ice , whatever you want is fresh and wonderful . Always best on a hot Chicago day .",Tjhoov,21133001,16160935,DINING
Mario's Italian Lemonade,https://www.zomato.com/chicago/marios-italian-lemonade-university-village/reviews,"Jul 08, 2013",0,"In Little Italy, Mario's Italian Lemonade is one of the places that helps create that special identity. Mario's Italian Lemonade is a throwback. It's a small Italian ice shop with nothing fancy. ",David Aldridge,21307611,11298988,DINING
Mario's Italian Lemonade,https://www.zomato.com/chicago/marios-italian-lemonade-university-village/reviews,"Aug 19, 2013",4.5,"Once the weather warms up, Chicagoans start flocking towards the Little Italy establishment known as Mario's Italian Lemonade.  This small frozen lemonade stand is only open for a few months each year, but attracts hundreds of customers each day.  ",EatingForSanity,22812298,11035972,DINING
Mario's Italian Lemonade,https://www.zomato.com/chicago/marios-italian-lemonade-university-village/reviews,"May 25, 2012",4.5,"summer is especially good as mario's italian lemonade stand is across the street and open from may to september (since 1954).  a cool, refreshing slightly sour lemon ice (other flavors and treats too) is a great way to finish any meal!",Fourfried.com,22762375,10975366,DINING
Mario's Italian Lemonade,https://www.zomato.com/chicago/marios-italian-lemonade-university-village/reviews,"May 29, 2012",4.5,I’ll certainly agree that most of the locals have a good idea going here: getting an Italian Ice from Mario’s right after Al’s is about as good a pairing as they come.,Kaszeta,22234920,10676668,DINING
Mario's Italian Lemonade,https://www.zomato.com/chicago/marios-italian-lemonade-university-village/reviews,"Jun 30, 2012",0,"It looks like the concession stand at an elementary school playground, but this is indeed a grown up lemonade stand. It's basically a fresh fruit slurpee called Italian Ice!",FollowMeFoodie,21084706,9165334,DINING
Tuscany on Taylor,https://www.zomato.com/chicago/tuscany-restaurant-wheeling/reviews,"Aug 29, 2018",4,"If you are a visiting or live around the Chicago area, Tuscany's on Taylor is a really great Italian restaurant to go to with friends and family in Little Italy. The menu is really strong with variety and delicious offerings. The pasta and seafood offerings are really great. As a starter, go for the tasty beet salad. For my main course, I typically go with the Linguine con Scampi, which is really delicious. They have an excellent wine list by the glass or bottle. The Tiramisu is one of the best renditions of this classic Italian desserts that I have ever had. I have consistently had great meals here with very attentive service.",Karandeep Singh,50379128,38710903,DINING
Tuscany on Taylor,https://www.zomato.com/chicago/tuscany-restaurant-wheeling/reviews,"Mar 01, 2014",4.5,Good entrees all around. Cheesecake was horrible but not as bad as service.,Sam,21176100,16153312,DINING
Tuscany on Taylor,https://www.zomato.com/chicago/tuscany-restaurant-wheeling/reviews,"Feb 05, 2013",0,"Good food, wish the atmosphere was more quaint. More cozy.",Angela Gouirand,23492477,16153309,DINING
Tuscany on Taylor,https://www.zomato.com/chicago/tuscany-restaurant-wheeling/reviews,"Sep 07, 2011",4.5,Average. Tried an array of starters. Found the meatballs and the sausage relatively dry and tasteless. Eggplant was cheesy but enjoyable. Opted for a light dinner of carpaccio. It turned out to be the most enjoyable dish of the evening. Standard issue Italian food. Would return to try one of their veal dishes. But not hurrying.,California3,20681583,16153306,DINING
Tuscany on Taylor,https://www.zomato.com/chicago/tuscany-restaurant-wheeling/reviews,"Feb 18, 2011",2,"Snobish staff. Didn't even stay for food, and never will.",Ysnn,21671957,16153303,DINING
Tuscany on Taylor,https://www.zomato.com/chicago/tuscany-restaurant-wheeling/reviews,"Oct 30, 2010",0,Tuscany. Very Nice.,Hangout Master,21548563,16153300,DINING
Tuscany on Taylor,https://www.zomato.com/chicago/tuscany-restaurant-wheeling/reviews,"May 07, 2009",4.5,"Tuscany Restaurant is very good! The service is wonderful, and the staff is very nice!",Flipper,20794987,16153297,DINING
Tuscany on Taylor,https://www.zomato.com/chicago/tuscany-restaurant-wheeling/reviews,"Mar 29, 2009",4.5,This place is amazing with great food and outstanding service! I have been coming here for so long and every time I come I would give it 5 stars!,Frank Brown,20794303,16153294,DINING
Tuscany on Taylor,https://www.zomato.com/chicago/tuscany-restaurant-wheeling/reviews,"Sep 01, 2013",0,"This Italian restaurant has been around for quite some time, allowing the hype to decrease, but the food quality to remain wonderful.  ",EatingForSanity,22812298,11036047,DINING
Stax Cafe,https://www.zomato.com/chicago/stax-cafe-university-village/reviews,"Jun 29, 2019",4,"This has been on my list for a while now and we could finally make it there on a nice sunny morning! We ordered  their Bombay chai, which was surprisingly good with and without milk, I might try and find those bags out to buy some for myself. We chose the make your own omelette option with our choices of meat and veggies, which turned out to be good along with their potatoes and pancakes on the side. We also ordered the standard house made pancakes which were fresh and fluffy. It was a decent amount of food for a light breakfast for two people. The service was quick and good. I would recommend this one if you are searching for a refreshing breakfast place in a nice neighborhood.",Sirisha,12565291,43756165,DINING
Stax Cafe,https://www.zomato.com/chicago/stax-cafe-university-village/reviews,"Feb 08, 2018",4,"This is a good choice for dining before or in between flights, and may be the only full-service restaurant at Midway. I enjoyed the Smokehouse Burger, which is very filling and great before a long flight. If you're simply looking for drinks, they have a nice bar as well, full of good selections on tap. Overall, this was a decent experience and a nice touch to an otherwise, mundane airport.",Simran Pande,37960120,33461124,DINING
Stax Cafe,https://www.zomato.com/chicago/stax-cafe-university-village/reviews,"Dec 12, 2017",4.5,"We walked into this cafe very randomly and the place was filled with people and we had to wait to get a table. They had some fun breakfast combos with Frittata, Pancakes, Omelets and French Toast. The place has a breakfast bar and they do serve fast, but the billing was miserably slow.",Anusha Manjunath,1034192,32737289,DINING
Stax Cafe,https://www.zomato.com/chicago/stax-cafe-university-village/reviews,"Oct 18, 2017",4.5,Stax is a go-to brunch place for me. Their frittatas and omelettes are really good. They serve great mini waffles and pancakes on the side and also some delicious house potatoes.   Come in early on a weekend and spend sometime enjoying the bright and welcoming decor and friendly staff. ,Vaibhav Ravichandran,1468638,32104533,DINING
Stax Cafe,https://www.zomato.com/chicago/stax-cafe-university-village/reviews,"May 07, 2017",5,"Well to start with, the place was full packed with more than 45 minutes of waiting to get seated. The menu is quite diverse, ranging from pancakes, french toasts to sandwiches, wraps and other delicacies. Quantity per dish is way more than expected. Super tasty and beautiful American Brunch. I personally liked vegetable omelette, chocolate chip pancakes(took half portion, was more than enough for one person), bombay chai(black Assam tea leaves along with other ingredients) Ambience:5/5 Service: 4.5/5 Food:5/5",Dhruv Mehta,5555561,30278935,DINING
Stax Cafe,https://www.zomato.com/chicago/stax-cafe-university-village/reviews,"Dec 31, 2015",5,"Yum yum yum yum... Just went here for brunch and since its a week day, there was no crowd. We love brunch and were not disappointed by the selection, quality or speed of the food. For your entrees, you can choose as your side: mini pancakes, mini waffles or toast. Pancake and waffle selection for minis include the specialty pancakes/waffles like strawberry rhubarb, banana dulce de leche and cinnamon roll...so good and minis are actually quite big. We also had a veggie skillet, meaty omelette, and sweet potato hash with scrambled eggs. Coffee is a bit expensive but its Intelligentsia for us coffee snobs. Our waitress was quick, courteous and gave us space to play cards after we ate :).",Kate And Monica,30643057,25876594,DINING
