restaurant_name,link,date,rating,review,user,user_id,review_id,order_type
Al Bawadi Restaurant,https://www.zomato.com/chicago/al-bawadi-restaurant-bridgeview/reviews,"Feb 20, 2011",4.5,"Whoa Bawadi. Whoa T a Reeestaurant. I've never been to middle east but went there last night and it was incredible. Saw their Grilling on check please and I've been hungerized ever since. The ground reality was to the dot. My wife and daughter are Veg so they were pretty mute as soon as we sat down, differrent story after the pickles and pita came, then came some more veggie appetizers and mixed fruit cocktail drinks, my son and I are omnivores so we were salivating as soon as we got into the parking lot of the restaurant, the Chicken tawaouk was so moist and flavourful, just like we imagined it after we came across the aroma in the parking lot. Well worth 1 hr drive and 30 min wait. De-Hungerized we were. I hope all the naysayers on this reviewboard do NOT show up to this restaurant so we have less wait time on our NEXT visit.",Manny,21756632,16154017,DINING
Al Bawadi Restaurant,https://www.zomato.com/chicago/al-bawadi-restaurant-bridgeview/reviews,"Feb 12, 2011",4.5,"I am seriously in love with their shawerma sandwiches. No, seriously.",Sadaf Javaid,21728723,16154014,DINING
Al Bawadi Restaurant,https://www.zomato.com/chicago/al-bawadi-restaurant-bridgeview/reviews,"Jan 31, 2011",4.5,"Check, Please! THEY HIT RIGHT ON! I don't know what he was talking about. I just left the restaurant and the everything was great. They told me it was going to be a 20-30 minute wait. I was seated within 15 minutes. Lamb Chops were great, service was hospitable. They were very busy, but I thought it was understandable considering the show just aired. I drank the coffee definetly strong but a great after taste. I'll go back again.",Muhammad Baste,21699245,16154011,DINING
Al Bawadi Restaurant,https://www.zomato.com/chicago/al-bawadi-restaurant-bridgeview/reviews,"Jan 30, 2011",0,Check Please Reviewed - Avoid. I saw check please review and went to the place on Saturday at 6:00pm. They were out of what the TV show said was the best dish lamb chops at 6:00 pm. Anyway the service was way too sloppy. Forgot to get one of the main entree. Had to repeat the requests multiple times. Had more than 1 waiter come to take orders. I was going to order desserts and try their tea but all i could think of was getting out of the restaurant. Food was average.,Entercell,21696373,16154008,DINING
Al Bawadi Restaurant,https://www.zomato.com/chicago/al-bawadi-restaurant-bridgeview/reviews,"Sep 20, 2010",4.5,Amazing!. I didn't know food like this still existed. Food so good you can't wait to go back,Love Food,21506246,16154005,DINING
Al Bawadi Restaurant,https://www.zomato.com/chicago/al-bawadi-restaurant-bridgeview/reviews,"Mar 31, 2010",4.5,Delicious! I usually get the falafel.,Jamie Specht,21302359,16154002,DINING
Al Bawadi Restaurant,https://www.zomato.com/chicago/al-bawadi-restaurant-bridgeview/reviews,"Jan 19, 2010",0,"Exceptional & Exquisite. Loaded with delicacies, this place simply offers the best in Middle Eastern cuisine. If u are going as a pack, definitely get the large platters. Also try the mixed fruit cocktail for some non-alcoholic pleasure. You'll get high with just one drink...trust me.  The amazing ambience and traditional appearance will just drown you...",Milanrevolution,21219783,16153999,DINING
Al Bawadi Restaurant,https://www.zomato.com/chicago/al-bawadi-restaurant-bridgeview/reviews,"Dec 21, 2009",4.5,"What's not to LOVE?!?!. Location...Convenient Image...Traditional yet mediterranean Service...Top Notch, Great Team and on their game! Food...Where do I start? Let me go straight to the end...There is no compairison. Al Bawadi is food like no other. It's mediterranean with a twist of GREAT!  You've got to get this place...You'll thank me for it!!",Qualityconstruction2003,21180759,16153996,DINING
Al Bawadi Restaurant,https://www.zomato.com/chicago/al-bawadi-restaurant-bridgeview/reviews,"Nov 25, 2009",0,One of the best. I eat at the bawadi at least once a week it is by far the best middle eastern food i've had.... the mixed grill is so tender mmmm i wish they were open right now.... great service great food great people great place..... u have to try it....,Iman Ugurlu,21154196,16153993,DINING
Al Bawadi Restaurant,https://www.zomato.com/chicago/al-bawadi-restaurant-bridgeview/reviews,"Nov 25, 2009",0,Yummy. The grilled meats are soo tender and juicy. amazing kebsa..... service was great too. definitely a must.,Hre2plzgod,21154113,16153990,DINING
Al Bawadi Restaurant,https://www.zomato.com/chicago/al-bawadi-restaurant-bridgeview/reviews,"Nov 04, 2009",4.5,Alcawadi grill. I like the food it's so nice,Ron,21131849,16153987,DINING
Al Bawadi Restaurant,https://www.zomato.com/chicago/al-bawadi-restaurant-bridgeview/reviews,"Oct 31, 2009",4.5,WOW......I had a much better experience my second time. I thought I would never go back until I was invited by a colleague of mine........but WOW was I surprised. The service and the food were top notch. I expect the same the next time I come and I will definitally be coming back!,Dntmeswitmyfd,21127991,16153984,DINING
Al Bawadi Restaurant,https://www.zomato.com/chicago/al-bawadi-restaurant-bridgeview/reviews,"Oct 07, 2009",4.5,"WORTH THE DRIVE. Everything was great from food to service and speed. I could say the food was one of the best MiddleEastern food I had in many years. We tried the platter for 5 people in which it included different kind of dishes, salads and other side dishes. They all tasted great and was enough food for more than 5 people. The staff were friendly and very professional. The were so quick on bringing the dishes. It was worth the drive from Wisconsin and it will be one of our hot spots to dine in Illinois",Sameer,21099541,16153981,DINING
Al Bawadi Restaurant,https://www.zomato.com/chicago/al-bawadi-restaurant-bridgeview/reviews,"Sep 18, 2009",2,The service was awful and the food wasn't much better. Greasy and fatty meat is not yummy.,Remopcr,21077816,16153978,DINING
Al Bawadi Restaurant,https://www.zomato.com/chicago/al-bawadi-restaurant-bridgeview/reviews,"Aug 18, 2009",4.5,"Great food, ok facility.. This is the best middle eastern food in Chicago by far. It's very authentic and delicious. The facilities are not as good as the food. The bathrooms were not clean and are very humid in the summer. This spoils an otherwise excellent rating. Our waitor was very attentive and provided excellent service. Overall I would say if you can overlook the items I mentioned above, you will have a great experience.",Anthony,21037122,16153975,DINING
Al Bawadi Restaurant,https://www.zomato.com/chicago/al-bawadi-restaurant-bridgeview/reviews,"Jun 26, 2009",4.5,"Arabic at it's finest. If you're a fan of Mediterranean, Arabic, or Lebanese cuisine, this is the place for you! This restaurant FEEDS you in the true Chicago style - plenty of food with leftovers for later. The Lamb Shawarma is outrageous. The appetizers are mouth-watering, and the coffee is true Arabic - nutty, with a chewy finish. Warning: the coffee is not for the weak-of-heart - it's strong and bold, but if you're a coffee purist as I am, you'll appreciate it. Another one of Cyn's four-star rated restaurants.",Cynthia Neuman,20935238,16153972,DINING
Al Bawadi Restaurant,https://www.zomato.com/chicago/al-bawadi-restaurant-bridgeview/reviews,"Jun 01, 2009",4.5,"I dont know who would say anything bad about this place! They are the best! Their meet shawerma sandwich is by far the best I have had in this area, plus it's under 10 bucks! And their hummus and falafel is good!",Feda,20907718,16153969,DINING
Al Bawadi Restaurant,https://www.zomato.com/chicago/al-bawadi-restaurant-bridgeview/reviews,"Mar 25, 2009",0,"**disgousting food**. Never eat chicken shawarma cause it doesnt even look like chicken its grilled and not pickles,onions,or sauce so take my advice and go to burger king or mcdonalds and get a mchicken for .99 instead of paying 4.99 for something disgousting",Emily,20835406,16153966,DINING
Al Bawadi Restaurant,https://www.zomato.com/chicago/al-bawadi-restaurant-bridgeview/reviews,"Mar 09, 2009",4.5,"Taste Buds Palette Sensation!. If you want to wake up ypur taste buds, restore your sense of smell and amuse your eyes with great a sizzling sensation of natrual wood grilled meats and seafood ALBAWADI IS THE PLACE TO VISIT. The prices are fair in compairson with other Mediterranean Restaurants, but what you get is unbelievably delicous!! I tried the house specialy; AlBawadi Mixed Grill and the Fried Kibbeh.....WHAT A TREAT!!!!!!!!!!",Real Eater,20810923,16153963,DINING
Al Bawadi Restaurant,https://www.zomato.com/chicago/al-bawadi-restaurant-bridgeview/reviews,"Feb 19, 2009",2,Nasty food. We went one time and it was really really good. the shawarma was excellent i had it today and it sucked BIG TIME! we payed $40 there .and we called and my mom asked for her money back and my mom said she will never go there again he said okay thank you he is a jerk! DONT GO! its sad to see that arabs are like that im an arab and i think that he gives us a bad name,Deanna,20789028,16153960,DINING
The Patio,https://www.zomato.com/chicago/the-patio-bridgeview/reviews,"Apr 02, 2015",4.5,"Caribbean Mango Salad. Jerk chicken on a salad with mango   -----01 Apr, 2015-----  Lunch at the Bridgeview Patio. We always have the best times and the best food when we dine at the Patio in Bridgeview. This visit the staff even sang Happy Birthday to my sister they are the best.",Diannetansini,28149828,23429661,DINING
The Patio,https://www.zomato.com/chicago/the-patio-bridgeview/reviews,"Sep 26, 2014",0,Way over prices for what you get. My family are regulars here. We go here at least 3 to 4 times a week at the drive thru most of the time. The prices are getting out of hand now. I am going to go here only occasionally. The customer service at the drive thru is terrible. They are slow at the drive thru and god forbid you ask for sauce for anything. They give you one or two tiny little cups of sauce. You have to remind the person you just asked for sauce cuz they forget the sauce you just asked for regularly. And the prices are ridiculous now. I just paid 11.00 for a double cheeseburger and fries with no drink. I can have the same thing down the street for 8.00 They act like their food is gourmet. It's not like their meat is grass fed organic and hormone free. I feel cheated after going there today. I will now rethink how I spend my money. I have gone here for years. I will only be going now occasionally. And what gets me is you pay 22.00 for a full slab of ribs with no salad. And sometimes the ribs are fatty with not very much actual meat on them. Some days are better then other. The food here is definitely not consistently good. If you don't have a problem with the prices it can be a decent place to go to. It's not like the food is fantastic. I am going to put out reviews about the prices cuz people have to speak up and say enough is enough with the raising prices every so many months.,Rxtweeter,25014128,16126537,DINING
The Patio,https://www.zomato.com/chicago/the-patio-bridgeview/reviews,"Jan 17, 2014",0,"Best Food Ever!. I eat at the patio all the time with my children. The ribs at the patio are always fresh, tender & amazing. They're not boiled, if you like boiled ribs then this isn't the place for you. The baked potatoes are always piping hot and their homemade cream of chicken rice & chicken gumbo soup are out of this world. A quality family establishment!!!",Billtethers101,24282976,16126534,DINING
The Patio,https://www.zomato.com/chicago/the-patio-bridgeview/reviews,"May 18, 2010",2,"The nightmare. When we walked in, right in front of the door was bucket of dirty mop water, and the guy mopping the floor was having a conversation with the other crew staff. when we asked if they were open, the mexican lady wiping down the counter said"" the door was open,wasnt it?"" I shot her and look a left. I will not step foot in there again. If the patio wants to hire second rate personality types, i will gladly go anywhere else.",Diana And Tommy,21361599,16126531,DINING
The Patio,https://www.zomato.com/chicago/the-patio-bridgeview/reviews,"Apr 17, 2009",2,"The baby back ribs have little meat on them for the money you have to pay. The pour on the barbecue sauce on heavy to hide the fact that you not getting enough meat. If you like sucking on bone and barbecue sauce then this is the place to eat. Hamburgers, shrimp, and appetizers are overpriced.",Lisa,20857073,16126528,DINING
View,https://www.zomato.com/chicago/the-view-restaurant-bridgeview/reviews,"Sep 22, 2016",4.5,"I went there last week with my young kids/ 2, 6, 8yr  yeap a hand full so I was surprised of how well they treated us as many parents know it's hard to keep littles in line when going to a restaurant but the management was very helpful and accommodating.. the server name Mimi was excellent on taking our order along with coming and checking on us... If u have kids and want a good meal, along with good service I would go here...  ",Darkman,36081296,28290254,DINING
View,https://www.zomato.com/chicago/the-view-restaurant-bridgeview/reviews,"Jun 20, 2016",1,"Worst service ever.  The restaurant was busy, but not so busy that it was any excuse for the extremely poor service I received. There were three people in our group.  When we got there the waitress asked two people what they wanted to drink, and just ignored the third person.  The drinks took forever to arrive.  The food was decent, but afterwards I tried ordering desert.  I ordered the View Bay Bridge (which is straight off the menu, you can even look it up online).  The waitress looked at me like I was speaking Chinese and said, ""I've never heard of that.""  Again, it's straight off of their menu.  If you like being treated like dirt, this is the place for you.  If you have any dignity, skip this joke of a restaurant.",Michaeldpolich,34907681,27415563,DINING
View,https://www.zomato.com/chicago/the-view-restaurant-bridgeview/reviews,"May 14, 2016",1,Terrible experience at The View. I found a dead fly in my salad dressing. The waitress was very apologetic about it .....but the manager Katy would not even stop by our table to say sorry or check on us. She eventually left but before that  she sent over some containers to take home our leftovers? I found that to be a tremendous insult. I will never come here again!!! I will however tell all my friends not to even frequent this place.,Gloria,34494793,27064827,DINING
View,https://www.zomato.com/chicago/the-view-restaurant-bridgeview/reviews,"Dec 30, 2011",4.5,Solid food,Vrok423,22489088,16126540,DINING
IHOP,https://www.zomato.com/chicago/ihop-bridgeview/reviews,"Jun 20, 2017",1,"I don't leave reviews for places, but this place was my exception. I have grown up here and had ate here for years. The food has always been the best I've had. That all changed recently. I came in on a wendesday with only 4 other tables being served. The waiter didn't come back after getting our drinks for 10 minutes and didn't even have any coffee ready for another 15 minutes. If it was busy I would understand the delay but like I mention, I was 1 of 4 tables there. When the food came the pancakes we're 1/2 the size of what they usually were. Someone with me got the mini burgers and the buns are usually toasty, this time they were burnt to a point where both sides were completely burnt and weren't good in the slightest. The server never came to check on us and the little bit of coffee she brought ran out quickly and didn't get more till after eating. ",Jacob Aguirre,42733863,30755503,DINING
IHOP,https://www.zomato.com/chicago/ihop-bridgeview/reviews,"Jun 14, 2015",3,We were seated quickly but waiting FOREVER for our order. (It was very busy so understandable I guess?) but when we did get our food it was hot & delicious. ,Shannon B. Rob Robinson,30147274,23994372,DINING
