restaurant_name,link,date,rating,review,user,user_id,review_id,order_type
MingHin Cuisine,https://www.zomato.com/chicago/minghin-cuisine-chinatown/reviews,"May 29, 2011",0,"originated from a chinese custom, dim sum is linked to the tradition of yum cha which translates to drinking tea. based on dictionary.com, dim sum is defined as small dumplings, usually steamed or fried and filled with meat, seafood, vegetables. condiments, etc. dim sum holds very special position in my heart because the childhood memories it invokes - a dim sum session was always a special family event (with aunts and uncles as well) whenever we return to my mom's hometown, ipoh which happens to be the home of the best dim sum in malaysia. i remember when i was really young, i would always request for fish ball out of all the other menu options ( i was a sucker for that fish ball cos it was yummy !) but could never pick it up with my chopsticks ( i was young! ). my parents would make a fish ball lollipop with one of the chopsticks and i would run along ( not exactly ) and be happily gobbling it down. anywho, i digressed. i enjoy the occasional dim sum with friends in chinatown - it is",Sian Mei,21794280,10172209,DINING
MingHin Cuisine,https://www.zomato.com/chicago/minghin-cuisine-chinatown/reviews,"Aug 22, 2012",0,"Baked Creamy Egg Yolk Bun (3.85 USD). I have just one question: WHERE HAVE YOU BEEN ALL MY LIFE, Baked Creamy Egg Yolk Bun? If the previous serial-killer-all-caps question doesn't communicate just how much I enjoyed these buns, let me say plainly that these were TO DIE for. Outside, the dough was light and flaky and inside, the rich, sweet, custardy egg yolk filling was absolutely decadent. I would've ordered a few more plates of the Baked Creamy Egg Yolk Bun if I wasn't so conscious of the wreckage it would've done to my waistline (not to mention my cardiovascular system). D told me that women love this item. I think he was trying to imply something with that comment but I didn't care, I unabashedly LOVE the Baked Creamy Egg Yolk Bun!",Gabriel Woo,21939784,9669127,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"Jun 10, 2018",2,I’ll start off with saying the drinks are quite good. I ordered the Taro Milk Tea and really enjoyed it. With that being said the food was down right bad. Not mediocre it was actually bad. I ordered the Szechwan beef and the meat tasted like it was boiled and the flavor was terrible. One of the worst Chinese dishes I’ve ever had and I’m from Missouri. Strongly recommend not going here if you are getting the food.,Ched Lersch,24683985,36124994,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"Feb 08, 2018",4,"Pros: Great food, nice decor and the service is fast and pleasant. I have been there a dozen times or so and never been disappointed. Cons: SUPER CRAMPED! Barely room to move in the dining area. A little pricy but it's an airport.",Pranay Singh,37948412,33460903,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"Aug 13, 2016",3.5,"First foray into Chicagos Chinatown. Order was Beef Chow-fun. I have had better chow fun , but this the best I had in Chicago. The service was good. They have a lot of smoothies, so need to check that next time.",Ciby Devasy,757429,27914856,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"Aug 12, 2016",4,"My friend and I stopped in for a smoothie at first, deciding to walk around to see what to eat.  However we were so impressed by the smoothies that we decided to come back.  We both got a full sized mango smoothie (mine with strawberries as well) that was made to order with real fruit.  At the restaurant, we got the teriyaki chicken with sautéed zucchini and the seafood and scallop fried rice.  The teriyaki dish was excellently cooked, however the rice was a little bland for my liking.  The seafood needed seasoning.  For the portion size and price, we left very full and content.",Brittany Puller,1204993,27899449,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"May 03, 2015",0,"Horrible manager. Waiters don't know how to explain menu to non-Asian speaking customer. First, I ask specification on my bubble tea. I ordered what I think I would like per their picture in the menu. The name stated: green taro bubble. I ask what the green part- I was told that it was a green tapioca. My order came with a yellow colored fruit(mango) & red (watermelon) on top. I normally like mango & watermelon but not with the green taro bubble tea -& not expecting it.  Second, my sister ordered teriyaki beef- expecting also the same presentation as the picture in menu which looks like it was served on a bamboo container. My sister even ask specifically if it will be like that- waiter stated YES! Ordered came on a regular container. And when we talk to manager (Vincent) we were told he cannot take it back in the kitchen. We have to pay another one if we want a different order. HORRIBLE! Lastly, we ordered a soft crab for appetizer- IT NEVER GOT TO OUR TABLE.  They screw up our orders big time. Did not communicate well to customers. Manager does not know how to please customers. WE WILL NEVER NEVER COME BACK TO THIS PLACE. And surely, we will let our friends know about this.",Ims5530,29434558,23647778,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"Oct 15, 2014",4.5,Go here for the best boba drinks and best food in chi town,Ryan,24410119,16100620,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"Jul 09, 2014",0,"My joy turns to horror. I tried Joy's today on the recommendation of many online. I sat down and asked for an iced tea. He asked me if I wanted lemon or pomegranate. Since I drink alot of pomegranate juice, I decided to go with us. What came was something like a cross between dirty socks and sugary fruit fruit syrup. It was disgusting! I ordered shrimp spring rolls. When they came there was some strange beige strips of spongy material inside. On top of that, my entree arrived literally 20 seconds after my appetizer. The pad thai was tasteless. And please don't tell me that it was a authentic so of course it tasted differently. I have had authentic pad thai at a Thai person's house. This was nothing like it. To top it all off, when I received my check, they charged me $5 for the iced tea! Stay away from Joy's! Your joy will turn to sadness.",JamesForJesus,21632994,16100617,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"May 29, 2014",4.5,"Smoothie heaven. Didn't have a chance to eat there but stayed outside to try a smoothie. It was amazing: passion fruit, coconut, mango and mango jelly. Perfect snack for an afternoon spent in Chinatown.",Valeria Parejo,20897844,16100614,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"May 23, 2013",2,"Middle of the Road. Although with an impressive bubble tea menu. Of the chinatown restaurants I've eaten at, this one is exceedingly average. The menu was amazingly complex, and truly Pan Asian But my wife's kim chi noodles, and my Thai basil baked rice were both exceedingly bland, as were the soft shelled crab fresh spring rolls. I'd return for the bubble tea, and the public restroom, but not to eat.",Puppy Chow,21877795,16100611,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"Apr 08, 2013",4.5,"AWESOME. You like Chinese food? Check. How about Korean food? Check. Surely you wouldn't think that they serve Vietnamese food here as...check. And, you want an awesome, fresh bubble drink to go with it? Wait, why aren't you here right now? Just go and try this place...right now.",Jared,21851059,16100608,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"Aug 09, 2012",2,"Worst Service Ever!. Horrible! Horrible! Horrible! The service was so bad that it makes me not want to come here ever again. I came with my cousin who lives in Chicago, but I live in Dallas, TX so I wanted to try all the good places to eat. She took me here because Joy Yee had good smoothies. The smoothies were okay. Some of the mixed flavors, such as pineapple coconut or mango coconut had more flavors of one than the other.  The milk teas were crap. I've been to many places in Dallas and compared to Joy Yees, the ones at Joy Yees tasted like water and boba. Ranging from milk tea to thai tea. (I have had thai tea, milk tea, coconut milk tea and green milk tea)  When we ordered a drink once, they misheard and thought that we only ordered one less than what we wanted. When we waited for a while for the drink to come, the lady said that we only ordered 5 and not 6. She got mad and looked like she had better things to do. Eventually, we ordered the drink that was not made and paid her for it, but she still acted like she wanted to get rid of us. Customers are customers and word of mouth is everything.  If I ever come to Chicago again or if my friends come, I will make sure that they never come to this place. I would rather have bubble tea somewhere else, where they would treat me like a customer.",Trinh_amanda,23042435,16100605,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"Feb 12, 2012",4.5,Fabulous!,A Sunny Young,22376597,16100602,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"Oct 25, 2011",4.5,"Smoothies are great. Never tried their food yet, but their smoothies are great!!!",Nate Cooper,22299686,16100599,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"Aug 12, 2011",4.5,"Exciting modern pan-Asian restaurant in Chinatown. Joy Yee's Noodle Shop is an interesting and cool pan-Asian restaurant in Chinatown.Their menu is huge and there are pictures of everything on it, which is helpful. I would recommend coming to this place just for their crazy drinks. They have some of the most unique neon-colored concoctions I have ever seen. It's a pan-Asian restaurant that seems to get it done right without seeming overly cheesy and trying to typify what Americans expect Asian food should be like. It's not exactly my sort of scene, but I enjoyed it nonetheless.",Patrick,22190075,16100593,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"Mar 13, 2011",4.5,"My friends and I actually went to the ""Shabu Shabu and Sushi"" portion a few windows down and loved it! We studied abroad in Japan and the shabu shabu was very nostalgic to the Japanese version. The portion was also enough for the three of us to share. Add delicious bubble tea to the mix and it was an awesome experience all around. It was pretty fairly priced and the staff was very friendly.",Seigakugirl,21814067,16100590,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"Aug 09, 2010",2,"Very good to horrible.. Ate once with my wife, all 3 dishes were excellent, went back 1 week later with another family, everything except drinks was total disappointment. After ruining 7 out of 7 main dishes, complained to the manager who was little apologetic, we left most of the unbelievably horrible dishes on the table and walked out.Now on I would never believe anybody's review after just one visit. In my opinion good restaurant should be good 99 % of times. Will never go back again.",Brrao,21170938,16100587,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"Jun 26, 2010",2,"Looks better than it tastes!. The displays @ the window look very appetizing and appealing but the actual food is bland and flavorless. Presentation is very nice but if only the taste matched the presentation! I have been here numerous amount of times (evanston and chinatown) and luckily the service @ the chinatown location improved b/c they use to be soooo rude! The only good/great thing I can say about this place is the bubble tea, they are known for their bubble teas and have a seperate window for bubble tea orders. They sell so much of it that they keep an abundant of fresh ingredients on hand, my favorite is the pineapple w/green tapioca. Go there for the drinks but pass up on the food especially at the price they charge you can get it somewhere better and cheaper!",May,21400861,16100584,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"Nov 02, 2009",4.5,The food was awesome service could improve if you want a good smothie come to joy tees noodles,Payton,21106101,16100581,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"Sep 07, 2009",4.5,"Great food, enormous servings and affordable price. Great way to end our Chicago land getaway. Will surely come back next time we're in town.",P90X Fanboy,21063786,16100578,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"Aug 31, 2009",4.5,Drinks were fantastic but food was ordinary.,Peter Chen,21056470,16100575,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"Aug 25, 2009",2,"Overrated (Good Drinks, Bad Food). Really, the only thing worth going for is their bubble tea which, despite being pricey, are the best I've tasted. They have an excellent array of choices all made from the freshest ingredients. (My favorite is the Taro Tapioca Freeze).   Unfortunately the restaurant itself is nowhere near as good. I will admit that their presentation is very creative and the reason I was tempted into Joy Yee's, but trust me when I say their food isn't. I had the Thai spicy shrimp with baked rice that came in a cylinder shaped bamboo pot. Even though the portions were reasonable it was all kind of bland and lukewarm. The shrimp wasn't at all spicy and very sweet. Like bad orange chicken. And the rice was overcooked.  You're better off eating in other (better) restaurants from that same area. But after, if you still have room, definitely buy one of Joy Yee's bubble teas.",Meli,21048575,16100572,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"Jul 22, 2009",2,Good Bubble Tea. I'm pretty surprised that people thought the food was good. This was some of the worst Asian food I have ever had. The service was even worst. I have never seen so many angry looking servers. Damn get another job if you hate it so much. The only good thing is the bubble tea.,Cathleen,20979624,16100569,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"Jul 08, 2009",4.5,"Stick to the Drinks.... Surprised it's as popular as it is on here. I thumbed it up, but mostly because of the smoothies. Almost every other restaurant in the Chinatown Square has better food than what they dish out.",Phixed,20688130,16100566,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"May 06, 2009",4.5,"Just fantastic.... Everything you would expect from a quality asian restaurant in the united states - mediocre service and good food. huge menu with everyone's favorites, and unique presentations. worth checking out.",Drew,20880975,16100563,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"Apr 21, 2009",4.5,"Pan-Asian Cuisine. The food displays along the entrance are enough to stop you in your tracks. That's how my family and I stumbled upon this colorful establishment some years ago.  I am merely a frequent visitor of Chicago, but every time I go, I must try a new dish (and old favorite) at Joy Yee's.  What to try: boba--any flavor you can think of! The fruits are 100% fresh and drinks are made to order. There is a separate window just for drinks, so you don't even have to eat there to experience it :)",Reesiecup,20864605,16100560,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"Feb 20, 2009",4.5,Great food for a great price. Authentic taste cooked by authentic people. Upstairs area was kind of dirty but food tasted great.,Weaksauce,20729901,16100557,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"Dec 19, 2008",4.5,"Great!. We went to this place because it was on ""check please"" and it was great. I had phad tai (I know, real risky huh) which was awesome. Everyone really enjoyed their food and the portions were giant.",Dickery Dock,20691226,16100554,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"Feb 13, 2008",0,"Love it!. This place has become so popular! lately is always so crowded, food is great, but the service could be improve. I love their seafood soup with ginger flavor.",Nan,20608512,16100551,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"Jun 22, 2014",0,Pretty amazing how they can serve up so much variety and still be quality dishes. Definitely check it out if you’re in the area. The long lines waiting outside the drinks window are a tell-tale sign of good eats.,Victoria,24404264,11631490,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"Dec 27, 2013",0,"I still remember the first time I saw Joy Yee’s. The windows were packed full of gigantic, lifelike preserved dishes, and the walls were lined with fruit. The mango tapioca smoothie tasted just like real mangoes, and the avocado smoothie was the first time I ever saw avocado prepared in a sweet form. The portions were huge, beyond anything my tiny stomach could consume by itself, and the bill was very manageable on a tight budget.",CloverEats,24232251,11586478,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"Jul 27, 2012",0," Had Joy Yees yesterday. I really think it's overrated, just because there's so much talk about it. However, I can say it is still good food. Not amazing to die for food, but good food & good service. I got the Pineapple Chicken & Shrimp Fried Rice which was delicious. It was pretty light for fried rice you would think. & I can't lie and say that presentation is not top notch there. Everything always looks so darn good. ",Sixsisters,23024737,11128030,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"May 06, 2013",0,"With several locations in both the city and suburbs (which I have been to all), more and more people are being introduced to their creative twist on the ""bubble tea.""  These fruit smoothies are incredible, especially during the hot summer days.  Almost any fruit creation is possible,",EatingForSanity,22812298,11035771,DINING
Joy Yee Noodles,https://www.zomato.com/chicago/joy-yees-noodles-chinatown/reviews,"Dec 16, 2012",0,"In spite of appearances, the Iced Almond Milk Tea turned out to be horrible. Here's a short list of the problems with it: the liquid was grainy (not mixed well, belies the use of a powder), the almond flavor was lacking (it is an almond milk, after all), and the boba was cold and hard (not warm and chewy as it should have been).",Gabriel Woo,21939784,9669355,DINING
Triple Crown Restaurant,https://www.zomato.com/chicago/triple-crown-restaurant-chinatown/reviews,"Aug 28, 2018",4,Very tasty dim sum- complete with the moving carts through the restaurant during weekends so you can order by pointing to your favorite items. Have enjoyed this tradition in many cities- Triple Crown is among the most authentic! Yum!,Vickrahm Kohli,50139871,38693945,DINING
Triple Crown Restaurant,https://www.zomato.com/chicago/triple-crown-restaurant-chinatown/reviews,"Feb 08, 2018",4,I thought the food was good but nothing special. They do have a large menu with plenty of options to choose from. My co-workers really enjoyed it so maybe it was just me or I wasn't in the mood. I could have had an Arby's french dip and been more satisfied. I like roast beef sliced super thin and not as chewy and choppy as Portillos. Make sure you get your sandwich dipped because the bread is rock hard and I could not have eaten it otherwise. I thought it was pricey for the type of food it is.,Prayanshu Gill,38529623,33461343,DINING
Triple Crown Restaurant,https://www.zomato.com/chicago/triple-crown-restaurant-chinatown/reviews,"Oct 29, 2017",4,"As someone who has dined in Hong Kong and China, I can definitely vouch that they serve good and authentic Chinese cuisine that's actually delicious. Their service is a little bit lax though and can definitely be improved. However, I still give it a high rating mainly because of the food and the restaurant itself.",Eatsninjovee,47533354,32220340,DINING
Triple Crown Restaurant,https://www.zomato.com/chicago/triple-crown-restaurant-chinatown/reviews,"May 29, 2017",4,Chinatown staple and for good reason. The food is very good. The dining area is on the second floor. Service is good (no authentic Chinese restaurant has great service) and the place is worthy of a visit if you happen to be in the area. ,BuffetsRUs,22141019,30526111,DINING
Triple Crown Restaurant,https://www.zomato.com/chicago/triple-crown-restaurant-chinatown/reviews,"Oct 24, 2016",3.5,"Not as good as Furama, not as fast. Average but the Scallop and Shrimp noodle dish was one of the best, called the Triple Crown Hand Pulled Noodle. Worthy.",Hitch,22417945,28557688,DINING
Triple Crown Restaurant,https://www.zomato.com/chicago/triple-crown-restaurant-chinatown/reviews,"Jan 03, 2016",4,"I really loved everything about this place (except probably the service). Service wasn't that bad actually, the waiter/waitresses is neither friendly/not friendly. Probably it's because the place is always crowded and they are too busy to give their customer a good smile?  Overall, I'd LOVE to go here for dimsum! The dimsum was all fresh (shrimp dumpling, shumai,-etc), and I reaallyy like the goldn lava dumpling. It's definitely a MUST TRY item n this restaurant!  Price was extremey reasonable too! I remember only paying about $20 after stuffing ourselves with a whole bunch of dimsum!",Claredelfia,29062451,25908588,DINING
Triple Crown Restaurant,https://www.zomato.com/chicago/triple-crown-restaurant-chinatown/reviews,"Jul 27, 2015",5,"What a fabulous meal! The best Chinese food we have had outside of China. We had a bunch of dim sum and two dishes for 4 of us and we had leftovers. The dim sum were fantastic. We had several dumplings, pork buns, sesame balls eggplant,  d every TH in tasted fresh and flavorful. ",Leslie Kaplan,30646087,24430611,DINING
