restaurant_name,link,date,rating,review,user,user_id,review_id,order_type
Tre Kronor,https://www.zomato.com/chicago/tre-kronor-north-park/reviews,"Nov 03, 2009",0,Tre Kronor was an awsome restraunt. Really great sweedish food.,Kevin Dulin,13838851,16115473,DINING
Tre Kronor,https://www.zomato.com/chicago/tre-kronor-north-park/reviews,"Aug 22, 2009",0,"Chicagokod. Charming and welcoming atmosphere makes you feel at home with a pleasant staff ready to explain the specials of the day which range from a selection of quiche and fresh salads to a special egg or pancake du jour. The food is always hot and served pleasing to the eye as well as the palate. The young staff is attentive, while not suffacating. I enjoy dining alone or with friends at Tre Kronr.",Kathleen O'Donnell,21044019,16115470,DINING
Tre Kronor,https://www.zomato.com/chicago/tre-kronor-north-park/reviews,"Apr 26, 2009",4.5,"Corned beef hash like a fairy tale. Who knew a big plate of hot breakfast meats could be be like a perfect story? The corned beef hash and eggs isn't unique to the Swedish angle on this bistro, but it's gotta be one of the best : homemade and served with Limpa (mild swedish rye). Guaranteed to whip some light magic into my day any time.  Not that this is the only reason to show up to ""Trey-Kay,"" as the locals call it. Everything from the brie and red-pepper quiche to the orange french toast will similarly walk you to a happy place, and though breakfast is the thing, the lunch menu reuben sandwich is hard to ignore.  Albany park locals and especially the faculty and staff of North Park University (across the street) are often here, but stories of people traveling much further aren't uncommon. Just be prepared to wait--some mornings the tiny dining room can't handle the flood of friends who want Swedish breakfast to lift their day. No worries, the staff is usually willing to jot down your cell phone number and offer you a visit to the Sweden shop across the street while you wait for your table.",Chris Ridgeway,20763797,16115467,DINING
Tre Kronor,https://www.zomato.com/chicago/tre-kronor-north-park/reviews,"Nov 14, 2012",0,one of the Pop-out resturants was 'Tre Kronor' and their Tasting option was  swedish meatballs for 5 tickets. They came with a small pot of ligonberry jam as well and they were enough to tempt me up to try out their resturant proper  ,My Food Hunt,22816888,11238427,DINING
Tre Kronor,https://www.zomato.com/chicago/tre-kronor-north-park/reviews,"Mar 16, 2012",3.5,"Once entering the quaint establishment, there is no denying their national affiliation. A charming mural of Swedish fairytale creatures adorns one wall, a garland of Swedish flags festoon another area, and the entire place, though a little small, burns with a cheerful, casual atmosphere. Though the room was small and closely packed, each table's conversation didn't seem to be competing with its neighbors. Right away a cheerful waitress greeted them and began to list a massive array of daily specials (Brandy was mightily impressed by her memory until she noticed the chalk board listing them all over her shoulder).",Bunny And Brandy's Brunchtime Blog,22071168,10458772,DINING
Tre Kronor,https://www.zomato.com/chicago/tre-kronor-north-park/reviews,"Jan 11, 2011",5,"The entrées were so good that they had that effect that I usually experience when I’m eating lip-smacking good food. I wanted to dance and I’m not a dancer. We had norsk lax which was Norwegian salmon broiled with chive beurre blanc, served with au gratin potatoes and parsley. Let me just say that the au gratin potatoes did not come out of a Betty Crocker box.",Gino Williams,21579640,10024210,DINING
Tre Kronor,https://www.zomato.com/chicago/tre-kronor-north-park/reviews,"Sep 27, 2010",4.5,"I've been talking about trying Tre Kronor ever since I saw it featured on Diners, Drive-ins, and Dives last summer. Tre Kronor is a little Swedish BYOB restaurant located in the Albany Park neighborhood of Chicago. Although it's a bit of a trek from downt",Colleen,21512123,9855859,DINING
Tre Kronor,https://www.zomato.com/chicago/tre-kronor-north-park/reviews,"Aug 06, 2010",0,"I was in Chicago on business and decided to get another Triple D (Diners, Drive ins and Dives) under my belt. Call it the competitive nature of my husband coming out in me. While we've gone to 39 Triple Ds together, he has gone to two without me while tra",Saturday Night Foodies,21401783,9620125,DINING
Tre Kronor,https://www.zomato.com/chicago/tre-kronor-north-park/reviews,"Feb 21, 2009",4.5,Visiting Tre Kronor last night was like seeing an old Skando friend who hasn't changed a bit. The downstairs still looks like the kind of comfortable place where someone's Swedish auntie will come out of the kitchen any second to offer up a plate of lingo,DirtyDish,20753249,8883058,DINING
Via Veneto Ristorante,https://www.zomato.com/chicago/via-veneto-ristorante-north-park/reviews,"Aug 23, 2015",5,"One of the best most authentic Italian spots in the city. Chef Tony does Italian right, and the sea food is amazing!!!! If you have a sweet tooth you have to try the pistachio gelato. ",Chicago Food Pharaoh,27100846,24703911,DINING
Via Veneto Ristorante,https://www.zomato.com/chicago/via-veneto-ristorante-north-park/reviews,"Jun 30, 2009",0,I think that it's the best itailan reatruant on Peterson.,Jarrett Shull,20941466,16116229,DINING
Via Veneto Ristorante,https://www.zomato.com/chicago/via-veneto-ristorante-north-park/reviews,"Feb 10, 2012",4,"All in all, my meal at Via Veneto was outstanding.  I told my dealer that this was the kind of place my wife would like to go to.  We're both big on old world style Italian restaurants, run by real Italians who know how to cook.  I told him that I'd have to bring my wife back to Via Veneto at some point.  It's a hidden gem that I'm happy to have finally found.",Road Tips,22678392,10835686,DINING
Hoanh Long Vietnamese & Chinese Restaurant,https://www.zomato.com/chicago/hoanh-long-north-park/reviews,"Jun 02, 2015",4,"  Do restaurants get better or do you get to know the menu more intimately?  Often I write a review immediately after going to a restaurant especially when I don't think I'll return either because it was not a satisfactory experience or because it is pretty far off my beaten path.  I am very familiar with Vietnamese food having eaten it all over the world, including Viet Nam. I 've made the pilgrimage to Argyle many times (mostly to Hai Yen). Do I think Hoanh Long is an authentic Vietnamese experience? I'd call it an authentic Vietnamese-Chinese experience (remember the Chinese occupied Viet Nam for 1000 years).  I held off on Hoanh Long primarily because there were already many reviews. But the last few meals there have been so good I know the time has come.  We have been to Hoanh Long 7 or 8 times and each is better than the last. The chef has a deft touch with spice rack; his dishes are spicy without burning the tongue.  Start with Goi Cuon (shrimp spring roll), two thick fresh cold rolls stuffed with shrimp and vegetables served with a spicy penult sauce and/or the Banh Xeo (Crepe with shrimp, pork and salad). Move on to their superb Pho (noodle soup) in a variety of forms (beef, seafood, chicken, etc.) served with a plate of fresh veggies (be sure to taste the broth alone ... it really rocks). Move on to the not so spicy Ga Xoa THap Cam (stir fried chicken and vegetables), the spicy shrimp and lobster sauce (not the Cantonese version), Mi Xao Thap Cam (stir fried egg noodles with combination of seafood, meat and vegetables) and/or any of their Com Chien (fried rice).  A truly stellar dish is Chem Chep Xao Cay (stir fried mussels in a fiery sauce). When we had it last they were huge green lipped mussels from New Zealand.  Yes, restaurants do get better the more you know them and Hoanh Long truly is worth getting to know intimately.",Gilbert Zoghlin,20620120,23877497,DINING
Hoanh Long Vietnamese & Chinese Restaurant,https://www.zomato.com/chicago/hoanh-long-north-park/reviews,"Jun 21, 2012",4.5,"To die for!. I was looking for a ""new"" Vietnamese restaurant to try with my very Vietnamese-food-oriented companion and decided to try this long-recommended restaurant. It was spectacular and earns two very enthusiastic thumbs up. The Bo Bop Khau was the perfect start, with tender, perfectly marinated beef atop a delicious melange of baby papaya and carrots. We tracked the beautiful presentation of the Muc Sate Hoanh Long at an adjoining table and followed suit, adding the Mi Xao Thap Cam. Fabulous choices. And I likely will have the leftovers for dinner for the next two days. I can't remember when I enjoyed a restaurant this much. Note that it's BYOB, if you are so inclined.",The Fat Cat,21111988,16155628,DINING
Hoanh Long Vietnamese & Chinese Restaurant,https://www.zomato.com/chicago/hoanh-long-north-park/reviews,"Apr 01, 2012",0,Food was great but it took them a long time to come to the table.,Annette Bowen,22745844,16155625,DINING
Hoanh Long Vietnamese & Chinese Restaurant,https://www.zomato.com/chicago/hoanh-long-north-park/reviews,"Jul 03, 2011",4.5,All I can say is WOW! wonderful authentic food at very reasonable prices. You should defiantly check it out!,Evan,20734650,16155622,DINING
Martino's,https://www.zomato.com/chicago/martinos-restaurant-and-pizzeria-north-park/reviews,"Dec 02, 2010",4.5,"Cozy. Family friendly. May not be a hip, happenin joint but the pizza is incredible!",JayJay,21591644,16103944,DINING
Charcoal Delights,https://www.zomato.com/chicago/charcoal-delights-north-park/reviews,"Apr 05, 2017",1,"Awful  just AWFUL, how can it be so bad?   I went through the drive through around 9:00am and ordered two charcoal double burgers and a gyros plate. I paid 22.50 for my meal and drove off. Two minutes later still in the car I opened up my first double burger. I picked it up and it was soaked in grease! I held it up for at least 4 minutes and the grease just kept flowing off. The burger was sopping wet and hard. I called and asked for the manager and Angelo picked up. I asked Angelo how my burger was cooked. He said it was cooked on a flat top grill. Excuse me your restaurant is called Charcoal Delight, your menu says CHARCOAL BURGER. Why am I being served a flat top grilled burger? Well Angelo says they don’t turn on their charcoal grill until around 9:30. I said you should have told me that I would never have ordered these burgers! I told him about the insane amounts of grease and first he says that it’s just the juice from the burger. I tell him I’ve had burgers and there is a difference between GREASE and fat/juices from the burger. Then he tries to tell me the heat from the burger in the container makes the buns squishy. I said the buns were not squishy it was when I picked up the burger it dripped a full stream of grease for several minutes. Then he starts calling me lady and little girl. He also talks over me the entire conversation when I try to speak. I point out he is talking over me and he says, “No I’m not.” Then proceeds to talk over me again and I point it out to him, he just kept talking. He says, “What do you want me to do?” I said I wanted a refund for my burgers, which I had asked for several times (while he talked over me). He says, “That’s all you had to ask for then!” Then he tells me he will write down my credit card number and refund me later then THROW OUT THE PAPER WITH MY NUMBER ON IT!!!!!!!!! I said, “You can’t throw out a credit card number in the trash!!” He says something like, “Oh just my luck with this lady today” (Or something to that effect). I am not about to have my credit card number taken from your trash (or one of your employees) and have tons of fraudulent charges from it, incredibly irresponsible.  So listen:  1. FALSE ADVERTISEMENT OF CHARCOAL BURGER  2. INCREDIBLY RUDE AND DEMEANING MANAGER ANGELO   3. WANTS TO THROW OUT MY CREDIT CARD NUMBER IN THE TRASH  All of these things I find unacceptable. It’s fast food but I’ve never had such a horrible ordeal with ANYONE! Don’t eat here and if you do ANGELO is a nightmare.",Sydney Krivo,39686900,29958600,DINING
Charcoal Delights,https://www.zomato.com/chicago/charcoal-delights-north-park/reviews,"Aug 14, 2011",4.5,"A favorite burger stand. This is a favorite for our family. It's the best of the burger stands, because everything is good: the burgers, chicken, gyros, beef sandwiches, pizza puffs, et. al. You can tell the owners care about the food that comes out of the kitchen, because they are right there asking you about it. A favorite of North Park University. While you eat real food, you can amuse yourself with all of the brain-dead masses trudging through the McDonald's drive-thru across the street.",Gjstraw,21403281,16090954,DINING
Charcoal Delights,https://www.zomato.com/chicago/charcoal-delights-north-park/reviews,"Feb 15, 2011",4.5,"Finally a restaurant that makes REAL burgers. Everything tastes fresh and the burgers are nice size. Friendly staff, nice and clean. What more can you ask for",Michi Rodriguez,21716037,16090951,DINING
Mee Mah,https://www.zomato.com/chicago/mee-mah-chinese-cuisine-north-park/reviews,"Jul 31, 2010",4.5,"Good, fast, affordable...nothing really special, but very good for what it is.",Lynn Berg,21439320,16104295,DINING
Midori Japanese Restaurant,https://www.zomato.com/chicago/midori-japanese-restaurant-north-park/reviews,"Apr 01, 2010",4.5,"So sure sushi. Midori. We have eaten there for nearly a decade and continue to return for a reliably delicious menu. Chef Robert knows how to throw down a mean roll, saving what my wife thinks is the best for his namesake ""Robert's Roll."" But no matter what you seek at this North Center institution you will not be disappointed. Fresh fish, delicious boxes, wonderful private rooms with rice panel doors and timely and impeccable service. Make your way to Midori and enjoy.",T McCarey,21309328,16104529,DINING
Midori Japanese Restaurant,https://www.zomato.com/chicago/midori-japanese-restaurant-north-park/reviews,"Mar 04, 2010",0,"Roberto Pina the sushi chef is the real attraction at Midori. He's enjoyable and makes a rightous Margarita. Staff is made up of dinosaurs they have been there for years. They are lazy, rude and act as if they are doing you a favor to serve you. Sit at the sushi bar and deal with Roberto and his staff",Rogue Diner,21233179,16104526,DINING
Little Quiapo Restaurant,https://www.zomato.com/chicago/little-quiapo-restaurant-north-park/reviews,"Apr 24, 2018",5,"Their buffet has all the popular favorite filipino dishes for a very reasonable price. Based on pictures online you may think selection a bit small, but in my honest opinion, quality has no size and coming into the restaurant I was pleasantly surprised to see they have a lot more to offer than I anticipated! Very hospitable and the food was delicious!",Majka Victoria,53908449,34831834,DINING
Little Quiapo Restaurant,https://www.zomato.com/chicago/little-quiapo-restaurant-north-park/reviews,"May 23, 2014",4.5,"check out Little Quiapo for their lunch buffet.  At $11.95, you are sure to get extremely full without busting the wallet.  The buffet has lechon, adobo, and dinuguan--3 classic Filipino dishes.  And, with over a dozen others including soups and desserts,",EatingForSanity,22812298,11036590,DINING
May Flower,https://www.zomato.com/chicago/may-flower-chinese-restaurant-north-park/reviews,"Dec 29, 2015",1,Never again. First and definitely my last visit. Bland food. I used to be a waiter so I'm consider myself a forgiving critic but   such terrible service/experience for a to go Chinese carry-out. ,Edward Labja,31284301,25860225,DINING
