restaurant_name,link,date,rating,review,user,user_id,review_id,order_type
Dusek's Board & Beer,https://www.zomato.com/chicago/duseks-pilsen/reviews,"May 19, 2014",4.5,Great cocktails. We came in at the dinner rush and had a long wait (no reservations for parties less than 5). Since the neighborhood isn't very nice we opted to stay inside and have a few drinks. House gin and tonics are amazing--they make the tonic in house and add the CO2. Highly recommended. The food was delicious and we had great service.,Ilikeyummiefood,23097690,16181551,DINING
Dusek's Board & Beer,https://www.zomato.com/chicago/duseks-pilsen/reviews,"Sep 19, 2014",4.5,"...the beercentric menu of mostly sharable plates described at great lengths with a resultant 8 plate order plus a trio of beverages coursed out just as requested, the timing and presentation of all but one item on par with that of Michelin Starred restaurants despite the otherwise relaxed atmosphere. Truly a restaurant where adventurous palates are rewarded for their efforts it was with a sizeable plate strewn with three spicy sweetbreads that our meal began and with the offal impeccably tender beneath crispy coating we subsequently rolled into a duo of spreads,",Michael U.,24564296,11657638,DINING
Dusek's Board & Beer,https://www.zomato.com/chicago/duseks-pilsen/reviews,"Feb 03, 2015",0,"Dusek's Pilsen I don't get to Pilsen very often, but it's a really cool up and coming neighborhood and Dusek's has really put it on the map. The menu at Dusek's is eclectic and cool with tons of fun twists on local Midwestern ingredients and dishes, a big focus on seafood, and an awesome beer list. While sommeliers are commonplace at upscale and trendy restaurants now, a cicerone (a.k.a. a certified beer expert) is still a rare find. Dusek's has one on staff, which ensures that not only is their beer list pretty off the charts, but no matter what you order you'll have a spot on beer pairing too.",A Squared,24250949,11590720,DINING
Dusek's Board & Beer,https://www.zomato.com/chicago/duseks-pilsen/reviews,"May 12, 2014",0,"Upon walking into Dusek’s, the restaurant on the first floor bearing the last name of Thalia Hall’s founder, we checked in and were quickly hustled downstairs to Punch House.  From Dusek’s to Punch House, I was taken aback with how elegantly it was decorated like a retro lounge that gave off a vibe of yesteryear with a touch of class.",Mark Anthony,23665682,11393662,DINING
Dusek's Board & Beer,https://www.zomato.com/chicago/duseks-pilsen/reviews,"Oct 12, 2013",4.5," The vibe at Dusek's is old school, dark and sexy. This would be a great first date place. We arrived around 9:30 on a Wednesday night and had around a 10 minute wait for a table, even though plenty of tables were empty. I'm guessing since they're new they are trying to not overwhelm the kitchen or staff just yet. We didn't mind waiting at the bar for a few minutes as they have a great list of beers on tap.",Sami,23379865,11285263,DINING
Dusek's Board & Beer,https://www.zomato.com/chicago/duseks-pilsen/reviews,"Dec 04, 2014",0,"The menu at Dusek's is extremely varied, which is evidenced by our selections. JG ordered the roasted half chicken with potato salad, spring onion, chanterelles, and mustard jus. It was juicy and tender and perfectly roasted... I splurged on a classic Maine lobster roll. The portion of lobster meat was super fresh, and not to mention HUGE. The gooey, buttery New England split bun was properly dressed with bibb lettuce and delicious lobster. There wasn't too much mayo which I liked. I also may or may not have been swayed to order the lobster roll because of the side of beef fat fries. These fries are now on my list of favorite fries in the city...",Amanda Topper,23184853,11208574,DINING
Honky Tonk BBQ,https://www.zomato.com/chicago/honky-tonk-bbq-pilsen/reviews,"Aug 28, 2018",4,"We went to Honky Tonk BBQ after a a few breweries. This place was recommended by several locals. Great atmosphere and amazing BBQ. I know everyone has their own favorite type of BBQ, but this is great BBQ no matter which is your favorite. Everything was great (I had the Deluxe platter with pulled pork and my wife had the viking short ribs platter). Good drink  selection and good prices for the serving sizes. We were both very full and had food left over. Highly recommend.",Karandeep Singh,50379128,38699050,DINING
Honky Tonk BBQ,https://www.zomato.com/chicago/honky-tonk-bbq-pilsen/reviews,"Feb 08, 2018",4,We came for the hot dogs!  They were very good Chicago style hot dogs. Be ready for something different as Chicago ain't a plain dog.Get it the way they serve it - with all the fixings. I loved it. I also tried the Italian Beef sandwich - this was not so great. I thought it was a bit boring as it came without giardiniera. I was disappointed.,Simran Pande,37960120,33461165,DINING
Honky Tonk BBQ,https://www.zomato.com/chicago/honky-tonk-bbq-pilsen/reviews,"May 23, 2016",4.5,"No bacon candy!  My craft cocktail was disappointing - white negroni.  And my wife complained that her cocktail was too strong.  Beer choices are ok.  Brisket was not lean.  However, the KC ribs were the best and the Mac n cheese was good.  Avoid the beans.  Great atmosphere and good enough food unless they run out.",Twotonken,20848898,27151608,DINING
Honky Tonk BBQ,https://www.zomato.com/chicago/honky-tonk-bbq-pilsen/reviews,"Nov 06, 2015",2.5,"Sadly, this Southern boy was somewhat disappointed in the barbecue, but the side dishes and craft cocktails certainly kept us all entertained.  We were immediately seated in the upper dining hall, complete with mismatched tables, a potpourri of chairs and flea market quality art work that highlighted the homey atmosphere. The smell of smoke permeated the room, which signaled high hopes for the ‘cue - but first, a sampling of craft cocktails.  I ordered up the Honky Old Fashioned, featuring a massive pour of Makers, some orange slices, a cinnamon-spiced cherry, bitters and a splash of club soda ($8). The wife had the Bacon Candy & Brew, a plank-like portion of brown sugar-encrusted bacon teetering over a pint of frosty Old Style beer ($6). The super-simple Lonely Presbyterian ($6) stole the show with Old Crow whisky, spicy ginger ale and bitters.  The menu is pretty simple: an selection of sandwiches featuring pulled “Championship pork” ($9), beef brisket ($9.50) and smoked chicken ($8), or platters of the same proteins, ranging from $14 -$33, adding a hot link and a side dish or two. There was a token, albeit very tasty, portobello mushroom sandwich ($8) topped with collard greens - add tangy goat cheese for an additional two bucks. Their appetizers included fried green tomatoes (At 5:30pm we were told, “Sorry, we just ran out”), cake-like corn bread muffins ($5) and, being Pilsen, a cheese and shitake mushroom filled empanada ($8). Following the meats and veg, a smattering of desserts included banana pudding and peach cobbler from $6-$7.  --Full disclosure – as my profile states, I’m a transplanted Southern boy, raised 40+ years on pork barbecue, Carolina collards and Momma’s ‘nanna pudding. So, like a true North Carolina pig pickin’, this might get a bit sloppy.--  Upon arrival, my beef brisket Delux Platter ($16) sent off as many mixed signals as the restaurant’s décor – despite no visible smoke ring on the large mound of meat, the two top pieces were perfectly succulent and tender, glistening with just a touch of grease, and sprinkled with a dash of paprika-tinted rub. Unfortunately, the meat tucked below the trophy peak of goodness was gray and lifeless, impossible to tug apart and void of any discernible flavor, good or bad. What happened? How can you go from “hero-to-zero” on one plate?   The brisket on the sandwich our friend ordered looked much nicer, and was, enviously, more juicy and equally portioned.  Unfortunately, not even the barbecue sauces could revive my monotone beef; an obvious homage to the great state of South Carolina, the mustard-based sauce was tangy with a hint of honey, white vinegar and a queer note of raw garlic. The two ketchup-based sauces, while bottled differently and described by the waitress as “one hot, one not”, tasted almost identical. The best I could tell, the larger squeeze bottle was a tad sweeter, maybe from a dollop of molasses (?) - the other bottle featured more vinegar and maybe a pinch of red pepper.   The side dishes were also a conundrum – both bowls of macaroni and cheese ($3.5 for a four ounce portion) were ice cold on the top, yet steaming hot on the bottom. I not sure what linear shift in the space-time continuum causes such a temperature inversion, but it made for a lively discussion at our table. As for taste, the béchamel cheese sauce was flour-y and bland – they’d probably do better to simply offer up the nuclear-orange kid’s favorite, boxed Kraft Mac & Cheese. While the candied yams appeared to be from a can, the fresh cabbage coleslaw ($6.50 for the large portion) had a definite tang and crispness – very nicely done.  The side dish of collard greens, however, brought the meal to a complete halt. The green’s “pot liquor” had a distinct taste of tobacco – or “bong water”- as one person described at our table. And before you call shenanigans, kindly note that a famous roadside barbecue joint down in Andersonville, S.C. swore that a lone leaf of flue-cured tobacco in a pot of greens makes up for harvesting the head of collards before the first frost. I’m not saying Honky Tonk’s collards are lovingly seasoned with tobacco, but it made for an intriguing, if not unique, taste experience. My only suggestion would be to cut or tear the collards up a little more before service – one diner pulled out a leaf the size of a paper plate at a nearby table.  While the meat on the pulled pork sandwich featured a noticeable smoke ring, the wood flavors and seasonings were very subtle. Adding a little coleslaw really punched up the flavors, making the offering reminiscent of Eastern North Carolina’s classic whole hog barbecue. The veggie sandwich, a massive tower of perfectly cooked portobello mushrooms and greens, was one of the table’s favorites, but the dense, day-old bread roll was impenetrable and simply left in the basket.  Other than having to flag down our waitress for a second round of drinks, the service was unremarkable. Even with a full house, our food was delivered in less than 20 minutes, our waters were kept topped off and the dirty utensils and half-eaten plates of barbecue were cleared without comment. While I’ll probably not get the wife to return, I’d like to come back and give this joint another try – just to make sure it simply wasn’t an off night for the pit master.",Just Jamie,21394720,25429766,DINING
Honky Tonk BBQ,https://www.zomato.com/chicago/honky-tonk-bbq-pilsen/reviews,"Jun 17, 2013",4.5,Honky Tonk is awe worthy and im very picky it is totally 5 stars !!!!!!!!!!!!!!!!!!!!!!!!!!,Gillian Young-Miller,22468083,16118824,DINING
Honky Tonk BBQ,https://www.zomato.com/chicago/honky-tonk-bbq-pilsen/reviews,"Mar 05, 2013",2,"Meats were cooked to perfection, but NO flavor. We will never go back. Very dissatisfied. Bbq sauce tasted like tomatoe paste. Did not care to pay good money and get to sauce the ribs with mediocre/poor quality sauce.",Shaneen Stankowski,23555026,16118821,DINING
Honky Tonk BBQ,https://www.zomato.com/chicago/honky-tonk-bbq-pilsen/reviews,"Jun 25, 2012",4.5,"But the Atmosphere is Great. The barbecue in this establishment isn't great, but the atmosphere is great, service is good and barbecue isn't bad. The bacon candy is worth a try.",JCW,20886643,16118818,DINING
Honky Tonk BBQ,https://www.zomato.com/chicago/honky-tonk-bbq-pilsen/reviews,"Oct 27, 2011",0,"I'm not a slaw guy, and almost missed it, but at the end of my meal, I took a chance and was amazed. Also, don't miss the chili. Chunks of smoked brisket and lots of ground beef. The heat is just right. Overall, very solid BBQ.",RRunning,22183950,16118815,DINING
Honky Tonk BBQ,https://www.zomato.com/chicago/honky-tonk-bbq-pilsen/reviews,"Jul 14, 2011",0,"Slow service, mediocre meal, Not worth the trouble.. Wait staff was un-attentive. The food portions were small. The food, itself was pretty ordinary. The BBQ sauce was watery and overly sweet. We waited 20 minutes AFTER our plates were cleared to get our bill. When it didn't come, we went to the hostess' desk to ask for the bill. When the waitress finally brought the bill, we paid immediately so as to not have to wait again for her to come to our table. She brought our change, we didn't leave a tip. We were so annoyed. Then, to add insult to injury, as we were pulling out of our parking spot near the corner of the restaurant, the owner comes running out of the restaurant yelling ""Excuse me, Excuse me."" We stopped immediately. She indicated that we hadn't paid our bill. We were shocked and surprised. We told her we had and described the process in detail. She said that the waitress reported that we hadn't paid. We went back in side and demanded to speak with the waitress. When the waitress finally came, she contradicted the owner by saying that we had, in fact, paid our bill but hadn't left a tip. The owner apologized saying SHE'D had a bad day and offered us dessert. We declined. We were absolutely insulted by the ENTIRE experience. The restaurant was not so crowded that they couldn't keep track of who paid what. Stay away from this place. It is not worth the trouble and the calories.",Kim,21253087,16118812,DINING
Honky Tonk BBQ,https://www.zomato.com/chicago/honky-tonk-bbq-pilsen/reviews,"May 12, 2011",2,"No Customer Service Skills!!!. Don't waste your time… The food is OK, but the service is horrible. The waitresses are rude, they will get and attitude and yell if you give them a 10 or 20% tip. Don't bother asking for the Manager, she is even worse. When we complained about the waitress to the manager she told us that we were wrong not her and if we don't want to tip 10 or 20% not to come back to the restaurant.",Very Angry,21970161,16118809,DINING
Honky Tonk BBQ,https://www.zomato.com/chicago/honky-tonk-bbq-pilsen/reviews,"Apr 10, 2011",4.5,Great Experience Had the sampler plate. Gave a chance to sample a wide variety of meats. Several sauces to choose from as well. Reasonably priced. If you leave hungrey from this place it's your own fault. Will defenitly be back.,Phil Muchowski,21853618,16118806,DINING
Honky Tonk BBQ,https://www.zomato.com/chicago/honky-tonk-bbq-pilsen/reviews,"Nov 25, 2010",2,The food was ok the service was horriable. They were very rude and the lady that was saying she was the owner was even worse then the waitress. The lady was a total racist bitch!,LoveMe2,21582269,16118803,DINING
Honky Tonk BBQ,https://www.zomato.com/chicago/honky-tonk-bbq-pilsen/reviews,"Apr 20, 2010",2,They serve the meats dry and the ribs were horrible. Best part of dinner was banana pudding. It was awesome. Id only go back for desert.,Erika K,21330817,16118800,DINING
Honky Tonk BBQ,https://www.zomato.com/chicago/honky-tonk-bbq-pilsen/reviews,"Feb 04, 2010",0,"Holy cock sauce batman!!!. Hey man, this is some good Q. I had a little bit of everythang, even the pulled pork sammy. now let me lay it out for you. the place is awsome. this is what you want a bbq place to look like. the staff is great, the owner is totally cool and knows his Q. the little hottie, we'll call her mommys little monster, has a look thats gonna make you want more than bbq and desert when you walk in. too bad that little hottie's not on the menu! enough about sweet tits, lets talk Q. heres the thing man, the chicken is a little dry, so are the ribs. now some folks like it like that, but i like my ribs a little more loose. the chicken i dont much care for anyhow, that stuff's for spooks. now let me tell ya bout the pork sammy and the ""dippers"" two words: the bomb. pork is right on, down to the not-so-usual cibatta bread, but man, this dude nailed it on the head. pork is soft and full of bbq flavor. same with the dipper. its a mini brisket sandwich on a small garlic roll. bad ass. sauces? oh thats easy. dont waste ur time with anything but the yellow garlic sauce, and leave the other two for the bruthas. get it early cause it disappears fast, know what im sayin!",Garvin,21240134,16118797,DINING
Honky Tonk BBQ,https://www.zomato.com/chicago/honky-tonk-bbq-pilsen/reviews,"Nov 18, 2009",4.5,"This BBQ rocks!!. Honky Tonk is a real BBQ place, with real people, really great food and really fun music!! Reminds me of being back home where the food is made fresh and the hosts and the guests are like family and friends. We tried the Sampler Platter because that gave us a taste of just about everything meat. Even though we were stuffed, the desserts were definitely not to be missed. The art will really keep you entertained. I have yet to see so many interesting folk art pieces in one place. When we were there, there was also great live music. By the end of the night, we made new friends and have a new favorite place to take our old friends.",Jennifer Bacon,21146420,16118794,DINING
Honky Tonk BBQ,https://www.zomato.com/chicago/honky-tonk-bbq-pilsen/reviews,"Nov 09, 2009",4.5,"Great Place. I went to Honky Tonk the other night for dinner - and this is now my favorite BBQ spot in the Chicagoland area. The inside is cozy, and the two guys playing a low-key blues/bluegrass type music made the ambiance great. The owners are very nice and they are expanding to have a whole front room/entrance/bar as well. I didn't realize they were a BYOB, but that is changing come mid-Dec with the new entrance/bar. I believe live music is Thurs-Sat. Overall the food was great - moist chicken, tasty ribs/pork/brisket, awesome sausage. The platter is the way to go unless you really want something specific. If you're going for high-end southern cusine (like Table 52) - this isn't your place.... But if you want a place to wear jeans to, get your hands dirty enjoying some great food, and just chill - then this is it. Will definitely be back.",Traveler,20932168,16118791,DINING
Honky Tonk BBQ,https://www.zomato.com/chicago/honky-tonk-bbq-pilsen/reviews,"Jul 07, 2012",0,The atmosphere was definitely country-esque and there was live music.  I did enjoy some of the BBQ and was disappointed with others.  And unfortunately I was disappointed with most of their sides...,EatingForSanity,22812298,11034904,DINING
Canton Regio,https://www.zomato.com/chicago/canton-regio-pilsen/reviews,7 months ago,1,"If I could give this place a 0 stars I would. Let me start of by saying I don’t really rate/ review any dine in restaurants but this one is definitely one I wanted to do a review on . My husband and I went to this place with our 3 kids .First , this place has  a reduced  menu , which forced customers to only choose from limited dishes . Second , the food is not that great and ridiculously overpriced. We bought a $60 Arrachera “parrillada”  expecting to be well served with beans , guacamole , and rice  because of the price but instead we were served a plate with chewy , dry meat and no sides .Given the price you would expect a lot more . I know at least at Magueyes this would definitely be worth it . At least at Magueyes a plate this expensive would have sides, shrimp , and cheese. Additionally, we were charged $112 for the steak parrillada  and 6 horchatas ( yeah it doesn’t add up ) our total bill was $137 because according to the waiter he needed to charge a 20% tip .  I don’t mind paying but when it’s worth it and this was definitely not worth it .The service was also horrible . We had to ask for salsa and the waiter not once asked if we needed something.I will never come back to this place . Save your money and go to Magueyes or El nuevo Vallarta restaurants at least you’ll get a lot more for what you are paying .",Kaylee Alvarado,212777196,70953425,DINING
Canton Regio,https://www.zomato.com/chicago/canton-regio-pilsen/reviews,"May 15, 2018",5,"Festive atmosphere with a diverse crowd celebrating #DíaDeLasMadres at #CantónRegioChicago, #Pilsen's premier, Mexican steakhouse. I absolutely love this restaurant along with the family & staff here.",Antonio Quintana,44076391,35346995,DINING
Canton Regio,https://www.zomato.com/chicago/canton-regio-pilsen/reviews,"Nov 16, 2016",5,"Cantón Regio is clearly a neighbourhood favourite and a magnet for those outside of the Pilsen area. You can probably guess that the food is simply some of the best authentic Mexican food in the city, but the service also makes it have great appeal. There is no rush, so diners clearly take their time to indulge everything in front of them. Again, there is a cash-only policy, but the prices are extremely reasonable for the portions you get. There is also a BYOB policy, so grab some cervasas or a bottle of wine and make a date.",Gino Williams,21579640,28725671,DINING
Cafe Jumping Bean,https://www.zomato.com/chicago/cafe-jumping-bean-pilsen/reviews,"Dec 05, 2013",4.5,"Excellent place to sip a large coffee, eat a big focaccia and meet with friends; staff are handsome and super friendly. Bought a tee shirt!",Krafty Dinner,24199207,16089967,DINING
Cafe Jumping Bean,https://www.zomato.com/chicago/cafe-jumping-bean-pilsen/reviews,"Jun 24, 2009",4.5,"FOODIE. I enjoy the sald, sandwiches, and big cookies here. The food is fresh and plentiful for a great price. The service is great and the staff is very friendly and helpful. I have tried the coffees, hot and cold, I like the Mocha. The chicken salad sandwich or salad is delicious.",Cminni,20932210,16089964,DINING
Cafe Jumping Bean,https://www.zomato.com/chicago/cafe-jumping-bean-pilsen/reviews,"May 03, 2009",0,Awesome cafe!,Rebeca Yepez,20878002,16089961,DINING
Don Pedro Carnitas,https://www.zomato.com/chicago/carnitas-don-pedro-pilsen/reviews,"Jan 27, 2016",4,"I was excited about trying Rick Bayless favorite Don Pedro Carnitas over in Pilsen. Sure, I'd heard about it many times yet never entered, put off my the long lines I usually saw while passing by. Timing our visit to coincide with a deep chill of a single digit January Sunday did little to abate the ravenous crowd waiting to take home bags of chopped pork. Even on a very cold day, the line still took us about 20 minutes to snake through as we waited to get a table and a Sunday dinner spread of Mexican soul food, but it was well worth it to taste rich, authentic pork for a pittance. I also had a nice chat with a fellow in line who enthusiastically recommended the carnitas, and helpfully informed that there were in fact two lines, one for takeout (longer) and one for dine-in (a bit shorter). I put my name into the queue and stood around with my Mom and girlfriend, chatting about Mumsy's upcoming trip to Texas to spend six weeks with her octogenarian father / my grandpa.",Shrewd Foodies,28118663,26096963,DINING
Don Pedro Carnitas,https://www.zomato.com/chicago/carnitas-don-pedro-pilsen/reviews,"Apr 06, 2013",4.5,Good place. Quite basic and authentic. Rick Bayless goes here when he wants the real thing.,David K,22677879,16090579,DINING
Don Pedro Carnitas,https://www.zomato.com/chicago/carnitas-don-pedro-pilsen/reviews,"Nov 30, 2011",4.5,Best carnitas in the Midwest.. Hands down the best carnitas you can get. Make sure you go there as early as possible. Because they will run out of carnitas daily due to high demand for them.,George,22422591,16090576,DINING
Don Pedro Carnitas,https://www.zomato.com/chicago/carnitas-don-pedro-pilsen/reviews,"Jul 08, 2013",4.5,"Banters of an Opinionated and Responsible Gourmand      Home     About  Chicago:Day 3:I needed pork brains to understand the lexicon of Andrew Zimmerman Posted on July 7, 2013 by spennyrd  Stop #1- Canitas Don Pedro  Earlier in the week, I received an email that was sent to me by a colleague with  a simple question:  Want to check out Carnitas Don Pedro with me? Attached was a link from a recent Globe and Mail article titled “Overheard in Chicago:Three Pork Brain Tacos, please”. Published in May, it was Jacob Richler’s summary of a visit to one of the many “authentic” Mexican cantinas in Chicago. My answer was a resounding yes.  So…a Limey, a Scot and a Jew go to a Carnita joint….  Three of us hopped a cab and took the trek down W 18th Street.  As we approached our destination, I realized it was a far cry from the rich moles, vibrant cocktails and impeccable service I experienced at the equally authentic Topolobampo less than 18 hours earlier. No margaritas, no sommilie",Shawn Penny,3876901,11139685,DINING
Don Pedro Carnitas,https://www.zomato.com/chicago/carnitas-don-pedro-pilsen/reviews,"May 30, 2014",4.5,"The dish comes in two sizes and either pure meat or a mixture of meat/stomach/skin and other parts of the pig.  We decided on the ""mixtas"" platter so we had a little bit of everything.",EatingForSanity,22812298,11036593,DINING
Don Pedro Carnitas,https://www.zomato.com/chicago/carnitas-don-pedro-pilsen/reviews,"May 24, 2012",4.5,"Our table of four had what I would call a “solid breakfast” for four people, or a “feast” for two people. The table had no shortage of pork, chicharrónes, tortillas, salsa (two types), pico de gallo, onions, cilantro, or pickled peppers. And Martin even had a coke. What was our bill? $9. Incredible.",Kaszeta,22234920,10676653,DINING
Pl-zen,https://www.zomato.com/chicago/pl-ze%C3%B1-1-pilsen/reviews,"Sep 11, 2015",4,The guacamole special was awesome (it had grapefruit) and no onions - a tough find. I enjoyed the burgers and really enjoyed the truffle fries. The art and ambiance was really cool and it was a relaxed place for a casual Saturday evening dinner. The beer selection was good so we tried a couple new things. Would definitely come back and sit on the patio when isn't raining.,Cara Bourdage,31018521,24891522,DINING
Pl-zen,https://www.zomato.com/chicago/pl-ze%C3%B1-1-pilsen/reviews,"Aug 02, 2015",2.5,The burgers were fine. Nothing that will blow your mind. The service was alright as well. On Thursday's you can get a bottle of wine for $20 which was great. The special burger of the night was much better than the Diablo. The pineapple was sliced too thick but they were fun to share. A positive? The guacamole.,Jenna Kowalczyk,30145112,24491929,DINING
Taqueria El Milagro,https://www.zomato.com/chicago/taqueria-el-milagro-pilsen/reviews,"Oct 24, 2012",0,"While, I appreciate a hearty taco, especially when I’m paying more than double what I would pay at any other place, eating this taco was an extreme task.  Each taco had a large portion of meat stacked between the rice, beans and slaw. But, the meat was delicious! The asada and chicken tasted as if it was just taken straight off my grill with a slight squirt of lime. Oh! And the tortillas, one made of flour and the other corn, were hot and cooked just right. ",Angie Sandoval,23190376,11210167,DINING
Simone's,https://www.zomato.com/chicago/simones-pilsen/reviews,"Feb 09, 2018",4,"A friend had told us about this place. It is fantastic & so delicious. You won't be disappointed! But there was a huge line up & a bit of a wait, as it's a popular/famous place in the city. But well worry it.",Preetham Naga,39065903,33473674,DINING
Simone's,https://www.zomato.com/chicago/simones-pilsen/reviews,"Jun 18, 2017",3.5,"Phenomenally cool watering hole that is deceptively deep and large.  Regular crowd of offbeat locals and friendly staff give this place a lively atmosphere.  For setting and atmosphere, I'd give this place a 5.  The food we had was lousy.  The portobello fries were salty and came with a side of soy sauce.  The guacamole and chips were awful.  These starters are best eaten after 6 or more beers.  Others in our party had brunch fare and the one'll eyes and breakfast burger were well received but too many onions in the omelette.  I had the blackened tuna sandwich.  Meh.  This place looks like a good one to drink away the afternoon but I don't recommend it for it's food.",Twotonken,20848898,30733262,DINING
Simone's,https://www.zomato.com/chicago/simones-pilsen/reviews,"Jun 02, 2011",4.5,An absolutely great place to grab a beer and wonderful burger.,Dan Kopanke,22018848,16157173,DINING
Simone's,https://www.zomato.com/chicago/simones-pilsen/reviews,"Apr 22, 2009",0,"Dig it. Beer list totally lives up to expectations, funky atmosphere",GreenSug,20827394,16157170,DINING
Simone's,https://www.zomato.com/chicago/simones-pilsen/reviews,"Mar 21, 2009",4.5,The empanadas are superb the raspberry flavored beer is marvelous. The design of the place is creative and fun. Enjoy it!,David Murphy,20700626,16157167,DINING
