restaurant_name,link,date,rating,title,review
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,4-Jun-19,5,Lovely dinner," The food and service at the cozy French bistro was a highlight of our recent stay in Chicago. We enjoyed the tasty salad along with fresh-from-the-oven bread. My lamb shank was rich and flavorful; my husband enjoyed his filet. The wine list was reasonable. Our waiter recommended the apple tart for dessert, and it was truly delicious."
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,27-May-19,5,Truly among the very best French bistros in Chicago,"The thing we love most about Chez Joel is that they have stayed consistent to being a great French bistro! While other new ""hot"" spots in a ""foodie"" city like ours strive to be a little more edgy and upscale to woo the crowd that hops from one new spot to another, Chez Joel stays on target and remains just about the best among bistros.Walking in, and if weather permits, dining in the outdoor patio, one thinks of being transported to any of the great Parisian bistros. The ambiance, service and food never disappoint.Our most recent visit, with another couple, was on a delightfully warm evening where we sat in the very French feeling outdoor patio.We dined very well, starting with a marvelous grilled calamari and a delicate, delicious baked brie that was accompanied by toast points on the delightfully arranged plate.We moved on to entrees of mild and wonderful roasted corvina, steak with Roquefort, scallops lightly browned and delicate, all surrounded by an amazing array of fresh seasonal vegetables and as ""French as it can be Coq au Vin"", tender, flavorful and beautifully presented.A last note on food. No matter what you order at Chez Joel, do not fail to order their pomme frittes. They are simply the best.We drank a red Bordeaux, slightly young but very well rounded and finished dinner with a Sauterne and a delicious crème brulee.For a French bistro that remains true to itself and one of the best, try Chez Joel."
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,7-May-19,5,My current favorite Chicago restaurant!,"Great food---the menu varies, which I like. A very good wine list and a good pour on each glass! The service was attentive. Try the duck if it is on the menu!"
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,28-Apr-19,5,Charming and Authentic French Testaurant,"We had not been to Chez Joel for years but happened to be at an event at the Garfield Park Conservatory and decided return -- and we were so glad we did! The service was perfection, and the food was terrific -- we had three different entrees -- duck, scallops and steak au poivre -- each was wonderful -- beautifully prepared and presented. Profiteroles for desert were perfection. It's a lovely room and we could hear each other talk! Nice and reasonably priced wine list. We'll be back soon and sorry we had waited so long to return."
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,17-Mar-19,5,Celebrating 23rd Wedding Anniversary,"Wonderful experience all around! We were welcomed, the food was delicious. The wait staff was so nice and attentive! Complimentary champagne with our dessert! Such a wonderful memory!! Please look at all the food pictures I’ve posted!!"
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,24-Oct-21,5,Awesome!,"As we love French food, this has become our go to place in the city.  The food, service, and overall ambience are second to none, not to mention the prices are extremely reasonable. If you love escargot, theirs as an appetizer is phenomenal, traditional bourguignon...style, finished off with a dash of Pernod and bread crumbs.  Don’t even get me started the filet mignon, perfectly prepared to order, and mouthwatering.  Many other delicious choices on the menu, you really can’t go wrong with anything cuisine wise here.  Speaking of service, if you happen to have either Maggie or Nancy as your server, consider yourself lucky.  These two ladies know what it means when it comes to customer service.  Kudos to all for another wonderful evening last night and thanks so much for everything you did for yet another memorable evening for us.More"
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,2-Jul-21,4,A little off . . .,"Back after after a couple of years, this (and the family's previous Clark Street Bistro) had been favorites for decades. This time . . . the wait for a waiter (and a chance to order drinks) seemed forever. Bread (wonderful crusty bread) was delivered at...last and nicely warmed, with butter accompaniment -- but no cutlery for way too long with which to spread the butter . . . as the bread cooled. Starters, once they got here (""in a second,"" promised the waiter, who, um, misspoke) were fine (my escargot, my wife's salad). Then another long, long wait (without explanation or inquiry re another drink, my martini being long-gone) -- until my wife's scallops (lovely and very good) and my poulet aux romarin (a surprisingly dry and flavorless roast half chicken, recommended by the waiter over the coq au vin) finally arrived. On the plus-side, prices remain reasonable (which sounds like an intro to an old joke, but no) and the small room pleasant (opt for the garden, if the weather's right); and inn fairness, perhaps things are still in some disarray as our restaurants recover from the pandemic, which in part kept us away for so long. So we'll give it a while before returning, watch the user reviews and hope they get their act together again soon.More"
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,17-Oct-20,5,5 star French Food at 2 Star Pricing with Free on Street Parking or $7 Valet,"5 star French Food at 2 Star Pricing with Free on Street Parking or $7 Valet I love to eat and French food is right up there at the top. Chez Joel is a wonderful little neighborhood restaurant located in little Italy between the two...UIC campuses. They have valet parking and a beautiful shady patio. Their appetizers are yummy - sometimes we just order all appetizers and then have dessert!  This is one of my favorite restaurants in Chicago - I seriously do not understand why there are no huge lines to get into this place. I think people think that French food will be too expensive - but most entrees are $20 - $25 dollars. From 4-6 PM they have a Prix Fixe menu that gives you a choice of appetizer, entrée and dessert for around $36.  There is great food all over this neighborhood but this is right at the top - can almost always get in last minute with no waiting. They have valet parking. Or there is free street parking along Taylor.  I have eaten lunch here but the dinner menu is better. They also have a nice wine list with many bottles priced at $40 or belowMore"
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,31-Jul-20,5,Exquisite French Cuisine Casual quaint atmosphere ,"Chez Joel is one of my favorite French restaurants in Chicago; and I truly missed dining in during our pandemic.  Last year I celebrated my birthday here and since Chez Joel finally reopened for dine in I decided to visit here this past Wednesday to...enjoy their cute outdoor private patio.  I prefer dining outside during the summer season; but if you prefer to sit inside there's ample room inside the bistro and no overcrowding.  All the staff here is incredibly friendly and they work well as a team making sure you have enough bread, water and food. I love ordering their appetizers so I chose a cheese platter with fruit and walnuts and a rich and buttery tray of escargot. Their escargot is one of the best in the city of Chicago and the sauce is perfect with their crusty fresh baked bread baguette. The cheese plate comes with crispy toast points but if you need more bread it's always available to you. I think if you come here as a couple three sharable appetizers and a dessert are more than enough. I always have a wonderful dining experience here and if you dine here during a work week night you won't be rushed out because weekends tend to be busier here. I highly recommend you call ahead for reserved seating and eating outside is always a huge treat.More"
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,27-Jul-20,5,We had a spectacular dinner at Chez Joel,We had a spectacular dinner at Chez Joel. The food was marvelous and the French menu was varied. The prices were reasonable. The wine was also fairly priced. The decor was lovely as was the clientele. Chez Joel is a romantic restaurant. It has a...lovely outdoor area. which was where we dined. The wait staff were very professional and charming. The location is on Taylor Street. We highly recommend Chez Joel.More
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,20-Dec-19,2,"Second chance, bad mistake.","We had been in CJ, several times, years ago. We used to drive all the way from the suburbs, until we found the steak tough. Year and a half ago, we moved to the city. Last night, we decided to give it another chance. What...a disappointment!   My husband's appetizer, the escargot, were delicious. My octopus, one of the specials of the day, was rubbery. My husband's steak frutas was grilled to a perfect medium rare but a tough piece of meat. My sea scallops were nicely presented but were lukewarm, at the most and in need of a little more searing.   The waitress was informed of our dissatisfaction. She responded that they do not get any complaints. Perhaps, we expect higher /better quality when we dine out!  On the positive side, the ambiance is inviting and as we were celebrating our anniversary, they presented us with a complimentary glass of rose sparkling wine.  Second chance, last one! Definitely do not recommend and will not be back.More"
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,23-Sep-19,5,The Real Deal,"Better food and service than many of the Parisian bistros we've visited over the years.  Not trendy, not overly buzzing, but absolutely the real deal.  Coq a Vin was superb, and the scallops were artfully presented.  And everything was perfectly cooked and seasoned, presented with...attentive but not fussy service.  Approachable wine list is extensive, and priced at about half of the trendy places downtown.  A truly lovely experience, particularly in the outside garden.More"
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,4-Aug-19,5,Enchanting and romantic french bistro with sumptuous Cuisine ,"I appreciate a restaurant with excellent, clean tasting food, a kind hearted attentive staff and a welcoming ambiance. Chez joel Bistro is a unique French restaurant that has now become my favorite place to spoil myself with decadent French food and a loving, playful vibe....Last week on July 27 I wanted to go somewhere special for my birthday and I had a craving for French food so I did my online research and found this elegant and welcoming gem. I told the hostess Amber over the phone that I was reserving a small table for one and that I was also celebrating my birthday. I arrived at 8pm and to my great delight I found out they have an outside patio with romantic lighting and plants. I asked if I could sit outside instead and she made that possible for me within just fifteen minutes. As I was seated all the servers and bus people worked smoothly as a friendly, unified and cohesive team. Agnes brought me a menu and made some suggestions after I inquired about their various appetizers. I chose the warm brie which I thoroughly enjoyed, the fresh beet salad and the escargot which was buttery and succulent. The crusty baked French bread is some of the best I've ever tasted and it went well with the escargot sauce. They then surprised me with a birthday dessert of ice cream and a candle and since I already ordered profiteroles it almost felt ""naughty"" but hey it's my birthday who diets on their birthday! I loved my meal so much that I returned twice more and enjoyed a dinner with a friend of mine yesterday where I ordered the sea scallops and delicious chocolate moose for dessert. This late afternoon I wanted to sit outside again and try their prix fix menu so I chose the French onion soup, seared salmon with vegetables and profiteroles again for dessert. Agnes was my server on all three visits and Gabriel did an excellent job bringing over plates and water if Agnes was too busy. This afternoon I met Carlitos and he gave me the names of the staff here who were so helpful and welcoming. If you love to spoil yourself and really relish and take your time in a true European atmosphere then you will truly appreciate the level of service, the comforting, beautiful setting and the succulent French cuisine. In my estimation this bistro is one of the very best restaurants I've come across for authentic French cuisine and positive vibes. Even if you just wish to come here for a few appetizers your experience here will be a positive one and I guarantee you will leave feeling satiate.More"
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,4-Jun-19,5,Lovely dinner,"The food and service at the cozy French bistro was a highlight of our recent stay in Chicago.  We enjoyed the tasty salad along with fresh-from-the-oven bread.  My lamb shank was rich and flavorful; my husband enjoyed his filet. The wine list was reasonable.  Our...waiter recommended the apple tart for dessert, and it was truly delicious.More"
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,27-May-19,5,Truly among the very best French bistros in Chicago,"The thing we love most about Chez Joel is that they have stayed consistent to being a great French bistro!    While other new ""hot"" spots in a ""foodie"" city like ours strive to be a little more edgy and upscale to woo the crowd that...hops from one new spot to another, Chez Joel stays on target and remains just about the best among bistros.  Walking in, and if weather permits, dining in the outdoor patio, one thinks of being transported to any of the great Parisian bistros.  The ambiance, service and food never disappoint.  Our most recent visit, with another couple, was on a delightfully warm evening where we sat in the very French feeling outdoor patio.  We dined very well, starting with a marvelous grilled calamari and a delicate, delicious baked brie that was accompanied by toast points on the delightfully arranged plate.  We moved on to entrees of mild and wonderful roasted corvina, steak with Roquefort,  scallops lightly browned and delicate, all surrounded by an amazing array of fresh seasonal vegetables and as ""French as it can be Coq au Vin"", tender, flavorful and beautifully presented.  A last note on food.  No matter what you order at Chez Joel, do not fail to order their pomme frittes.  They are simply the best.  We drank a red Bordeaux, slightly young but very well rounded and finished dinner with a Sauterne and a delicious crème brulee.  For a French bistro that remains true to itself and one of the best, try Chez Joel.More"
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,28-Apr-19,5,Charming and Authentic French Testaurant,"We had not been to Chez Joel for years but happened to be at an event at the Garfield Park Conservatory and decided return -- and we were so glad we did! The service was perfection, and the food was terrific -- we had three...different entrees -- duck, scallops and steak au poivre -- each was wonderful -- beautifully prepared and presented.  Profiteroles for desert  were perfection. It's a lovely room and we could hear each other talk! Nice and reasonably priced wine list.  We'll be back soon and sorry we had waited so long to return.More"
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,14-Feb-19,5,Valentine’s Day,"We typically cook at home in. Valentine’s Day.  However, we decided to book an early dinner (5:30) at Chez Joel & so glad we did!   I received a call to confirm our reservation & did not realize it was a prefixes, so I was a...More"
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,12-Feb-19,5,50th Anniversary Party,"We thoroughly enjoyed our anniversary dinner with our three kids and their spouses. The staff made room for our party of eight on restaurant week and our waiter, Omar, was excellent and as usual the entries were superb!  We highly recommend the restaurant for special...More"
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,25-Jan-19,5,Great lunch for Restaurant Week,"Despite the freezing temperature, we ventured out to Chez Joel for lunch on the opening day of Restaurant Week. It was well worth it.  We went with the special lunch menu for Restaurant Week, choosing the French onion soup to start, the risotto and the...More"
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,21-Jan-19,4,Good Neighborhood Gem,This was our first time here and overall a very pleasant experience.  The room is very small but very quaint. The food overall was very good with three outstanding exceptions.  The Pâté de deux Sortes was excellent with a beautiful presentation as was the almond...More
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,16-Jan-19,4,Intimate French Bistro,"We recently returned to Chez Joel after more than 10 years and had a wonderful meal and evening.  The restaurant is smaller than most today and therefore more intimate, with subdued lighting and low noise level.  Perhaps, that explained why most other diners were our...More"
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,11-Dec-18,5,French without pretence,"Great French Bistro, good food, very nice food presentation, great atmosphere, good wines, reasonable prices"
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,28-Oct-18,4,Cozy great french food,Easy to get to and fantastic french menu choices.  Great and warm service.  Great selection of choices.  Table waiter was fantastic but water boy/plate helper that night doesn't appear to want to be there.  It shows it in his face and the manner the plates...More
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,5-Oct-18,5,So French,"Such a lovely place to dine with friends.  Gracious hosts, delicious, authentic French food, and a quiet atmosphere, especially in the garden"
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,17-Sep-18,4,A Good French Bistro,"An enjoyable place to dine. Classic French bistro menu. Good service and a nice ambience. Weather permitting, do eat al fresco in their charming garden. A tad pricey, but not downtown prices."
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,16-Sep-18,3,where were the herbs?,"I know this restaurant comes highly rated, including a long-time acquaintance (my sister) who took us there. But my partner Greta and I were disappointed with the results. We bordered ordered the leek tart, which really needed some herbs and seasoning to bring out the...More"
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,4-Aug-18,5,Small intimate French dining in Little Italy ,We celebrated April birthdays here with another couple and the food and service was excellent. Tight space but it lent to a more cozy and intimate atmosphere.
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,29-Jul-18,5,wonderful,"We dine at Chez Joel often,.  It is by far one of the best restaurants.  The food is wonderfully delicious,The wait staff is extraordinary, management is attentive and caring. what more can you ask for. and they have the BEST outside dining of any restaurant...More"
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,25-Jul-18,5,Wouldn't be out of place in a Paris neighborhood,"Dinner for 3—$255 with a decent bottle of wine  Small, casual French restaurant with a neighborhood feel. The menu contains all of the standards. The Onion Soup was one of the best I’ve had and DH’s steak was outstanding (not a big surprise in a...More"
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,22-Jul-18,4,Good ,Nice place with a standard French food. The menu is exactly what you’d expect at a French restaurant. The free valet at lunch is nice since parking in Chicago is almost always an expensive nightmare. The food was good but not exceptional. I wouldn’t rush...More
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,9-Jul-18,4,PERFECT SUMMER LUNCH,"I always wanted to go to Chez Joel and a friend took me last week for my birthday.  The weather was beautiful so we sat outside in their garden,  It was small but lovely!  We had the $22 lunch - 3 courses - which was...More"
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,7-Jul-18,4,Excellent food and service in a charming setting,"From the convenient valet parking, to the prompt service and attention, our lunch at this place was a delight.  Lovely farmhouse feel.  We had the sandwich and pomme frites combo.  Plenty there for you with a small serving of salad.  Our starters were the special...More"
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,18-Jun-18,5,What a Find!,I had no idea this place existed until it was recommended by friends.  The four of us celebrated my birthday there in great style.  The staff was warm and friendly and everything on the menu was tempting.  You can choose from a number of dishes...More
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,14-Jun-18,5,Fantastic,Came here on our last night in Chicago. Luckily the weather was good and we managed to eat in the courtyard. I had the lesk tart and the boullibasse and my wife had a salad and then the steak. All were fantastic. Go and treat...More
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,13-May-18,5,Good dining experience,"We (two couples) dine here frequently, but I hadn't written a review for a year, and things can change... But Chez Joel, if anything, has gotten better, albeit a bit pricier. We made last minute reservations on Saturday of Mothers Day weekend, and were lucky...More"
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,12-May-18,5,A little gem,"Had a lovely seafood platter for lunch at an amazing price, it was delicious and the girls serving were an absolute delight"
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,15-Apr-18,5,5 star French Food at 2 Star Pricing with Free on Street Parking or $7 Valet,I love to eat and French food is right up there at the top. Chez Joel is a wonderful little neighborhood restaurant located in little Italy between the two UIC campuses. They have valet parking and a beautiful shady patio. Their appetizers are yummy -...More
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,25-Mar-18,5,Toujours Magnifique!,I just absolutely love everything about this Taylor Street gem! We love celebrating special occasions at Chez Joel. The food is always at it's best along with the service. Every server that we have ever had is attentive and very nice. Our server on this...More
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,25-Feb-18,5,Oh La La,"Mid-week escape during Chicago Restaurant Week brought us to Chez Joel. We experience a delightful staff that welcomed us from the time we walked thru the door. The   selection provided enabled us to fully embrace the experience. From escargot, salmon, Cornish hens, to  double chocolate...More"
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,2-Feb-18,5,Ideal Reasonable French Restaurant,"I think we finally found our ""default"" French restaurant in Chicago. Chez Joel's is not pretentious or super expensive. For a French restaurant in Chicago, I would consider it ""inexpensive"". But the quality and service are excellent. Entrees are in the 20s. Wine is reasonably...More"
Chez Joel,https://www.tripadvisor.com/Restaurant_Review-g35805-d428852-Reviews-Chez_Joel-Chicago_Illinois.html,22-Jan-18,5,A French experience in Chicago,"We eat out often, at home in Chicago and when we travel, which we do frequently. We had eaten at Chez Joel about 5 years ago with some old friends who knows the owners of Chez Joel very well. We enjoyed our dinner that night,...More"
