restaurant_name,link,date,rating,title,review
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"June 25, 2021",4,Good food. I ate at their E Ohio Street location.,"Wide variety of choices on the menu and willing to go off script for a special request. As a vegetarian, I wanted Kung Pao Tofu, no problem said the waiter and the result was delicious. My companions had a variety of dishes and enjoyed them...More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"June 21, 2021",5,Good food,"We were a table of seven of us on vacation and we booked a table ahead of time. I was glad to arrive early because in a matter of minutes , the place got packed. It can get very loud in there. The service was...More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"May 1, 2021",5,Best Chinese I have had in,"Best Chinese I have had in Chicago.    The setting is great views of the park and high rises.  Pork rolls can’t be beat.  Pot stickers plentiful and delicious. I had the salt and pepper soft shells and was very happy with meal.  Large portions, very...More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"April 24, 2021",4,Great Chinese for Variety and Price,"This is a classic Chinatown-type restaurant that has a massive menu, but delivers.  Good sized portions at great prices.  Food was tasty.  Lots to bring home afterwards.  Recommend the salt & pepper fish."
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"April 18, 2021",5,A Sunday lunch not far from our hotel.,Barbecued pork with udon noodles was delicious. Caesar had oxtail with onions and white rice. We ordered 3 pork bake buns.
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"April 5, 2021",5,Delicious Asian cuisine,"Delicious Asian cuisine for lunch! We enjoyed the orange chicken, green beans, a noodle dish, veggie fried rice, plus some dumplings that are all repeats!"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"March 6, 2021",5,Great food,"Love it. The amazing variety of food was great! I ordered to much and took alot with me because I was full! The service was good, everyone helpful, and the tea they bring at the beginning was delicious!"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"November 7, 2020",5,Went to three locations of,"Went to three locations of MingHin. The menu are exactly the same, great variety of Chinese food, authentic dim sum you can’t miss. The one on downtown is always full and has the best service. The ones at chinatown and the other near airport have...More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"August 4, 2020",2,Ok,"Still looking for gourmet Chinese in this town; MH's processed chicken with bland sauce (despite pieces of ginger) doesn't cut it, though the eggplant in the udon dish was perfectly cooked to melt in your mouth (noodles too greasy). Average potstickers. The Michelin recommendation is...More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"July 25, 2020",5,AWESOME DIMSUM!,"𝕃𝕆ℂ𝔸𝕋𝕀𝕆ℕ 🏠 Minghin Cuisine ( @minghinchicago ) is located in the Chinatown Square Plaza  ℂ𝕃𝔼𝔸ℕ𝕃𝕀ℕ𝔼𝕊𝕊 🧹 very clean facility and #COVID friendly restaurant. They do their best to clean, sanitize and socially distance each and every party.  𝔸𝕄𝔹𝕀𝔼ℕℂ𝔼 ♥️ high end restaurant, perfect for any...More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"July 13, 2020",3,A little factory-like,"We spent an evening in Chinatown with friends, checking-out various places. Our friend had made a dinner reservation at MingHin, having read about it. We had an average experience.The food was a mixed bag. The menu featured a very wide range of choices, most of which were familiar Chinese-American classics. Portion sizes were very large and easy to share. Flavors were okay, but unremarkable; it was not better than most other Chinese places we have tried. A couple of items were disappointing, especially the egg rolls, which were greasy and soft rather than crunchy.The establishment had a factor-like atmosphere. It's a huge establishment with lots of tables on two levels. Large trays of food were constantly whizzing by. Staff took orders on tablets. Service was entirely functional, rather than personal--basically, ""what do you want so I can type it into my iPad,"" without any follow-up visits as to how everything tasted, etc. It got the job done, but you can get equally good food and a better atmosphere and service at other establishments.I would not refuse to return, but would also look elsewhere on my next visit to the area."
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"January 26, 2020",5,Great Dim Sum,"Great Dim Sum, really enjoyed all the food. It is clearly popular by the amount of people going there. Also, very cheap considering what you get. Will be back next time in the area!"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"December 29, 2019",2,Too tired of a location.,"I was really disappointed last visit. The staff rushed us and the food too greasy. The egg rolls were a sack of grease. We really hoped for a traditional"" Chinatown"" experience. The place needs a face lift. We noticed some of the furniture held together with scotch tape. Just not good."
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"December 8, 2019",5,Great food. Excellent serve,Great food. Excellent serve and quick. If you like family style service this is the place to go in Chinatown.
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"December 7, 2019",5,"Great Dim Sum, lots of locals... ",Great Dim Sum. Huge portions if you order from regular menu. Well seasoned Took water taxi to Chinatown from Downtown.
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"December 1, 2019",4,Good dim sum but not the best,"Little disappointed in the dim sum because others had ranked it so highly. Served daily from 9-4, you order off a dim sum menu (not brought around on carts). Thought some of the dishes were better than others. Biggest disappointment was the potstickers, which were greasy and oily. Did like the beef spare rib and the sponge cake for dessert.Very reasonably priced and two can eat here for less than $30. Got here the Friday morning after Thanksgiving around 11 and got right in. By the time we left at noon, the line was almost out the door, so if coming on a weekend, may want to get here early. Located in the Chinatown mall on the far Southwest side of the mall."
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"November 26, 2019",5,Great place for Dimsum both eat in & to go!,"It’s very pleasant & satisfying for the quality of food, the service. Great place to have Dimsum, various of delicious food. I ordered delivery it’s much faster than I expected. Thank you for your excellent service !!! Highly recommended & would love to be back!"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"November 21, 2019",4,Good place for dim sum,"my friends wanted to eat dim sum and according to the reviews, this was the best place to get dim sum in Chicago. The restaurant was extremely large and spacious and can accommodate many large crowds.We were given both a menu and tablet but weren't really explained what was going on - we asked and were explained how to order and how to select the options we wanted. The portions are like tapas so you can get as many or little number of plates as you like - the dim sum and other items were good while the chinese noodles were terrible"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"November 19, 2019",5,Very good dim sum and great dinner menu,"Very good dim sum and dinner menu also have lots oif varieties. Great service and prompt. Howerver, it is very busy during lunch time particularly on weekends, may ave 45 to 60 minutes waiting. The BBQ dishes are fantastic."
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"October 26, 2019",5,Modern twist on authentic Chinese,"Food was delicious, portions a little small so no leftovers. Food was very very hot when served!! Everone was very polite!"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"October 23, 2019",1,BAD BAD BAD ,"I will never return! The food looks great, but tastes absolutely AWFUL! It all had a very potent, indescribable taste. Perhaps like fish? Oysters? What ever oil it is that they cook their food in is disgusting. Everything came out at random times, not together...More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"September 28, 2019",3,Not as good as it could be,"I ordered dumplings and chicken in orange sauce. The dumplings were clumsy, indelicate and far from excellent, I honestly make better myself. The dip that came with the dumplings was just bizarre, tasted and looked like straight cranberry juice. The main dish was drenched in...More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"September 27, 2019",3,"Good food, generous portions, but long wait for food",My daughter arrived at 6:30 and immediately placed our order.  It was 7:10 before our order started to arrive. I state Started because I received my entrée but had to ask the server when my daughter would receiver hers as well as the egg rolls....More
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"September 15, 2019",4,Good dim sum,"We came here for dim sum.  The place is busy and we had to wait for a table.  They have a good assortment of dim sum.  We tried shrimp dumplings, sui mai dumpling, rice crepes, and taro dumplings.  Everything was good.  Service is slow and...More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"September 1, 2019",5,Great Traditional Chinese Food,Outstanding experience.   Wide variety of traditional Chinese entrees.  I ranked the Pot Stickers #1 on my all time list of favorites.  If you like a dense and doughy fried dumpling - these are the absolute best.  Competes with the best fried dumplings in any big...More
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"August 28, 2019",4,Good Place for Chinese Treats,"Good restaurant, the taste was different than what we are used to, but the food was definitely well prepared and many Locals eating there, so that supplement any of my opinions... They could have the entrance a little more appealing and cleaned... Buen Provecho!!"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"August 9, 2019",5,Awesome chinese restaurant,"Best dumplings! very big place so no need to wait for long, very good authentic chinese dishes. Dumplings were amazing!"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"August 8, 2019",5,Impressed,"We are always looking for good Chinese food and we found it in Chicago. The restaurant was clean and modern. They had a extensive wine selection including some very high end wines. The food was great. We ordered some of the classics...wonton soup, egg rolls...More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"August 5, 2019",3,OK food. Service was great,I took my family on a long weekend 2 Chicago. We visited Chinatown. We wanted some Dim Sum. Service was excellent. The food was average.
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"July 28, 2019",5,Surprisingly good,"In Chicago for a quick business experience and my wife really wanted Chinese food. Found MingHin and it was within walking distance of the hotel. (We were actually at the Benton Place location.) Overall, we had a great experience and what we thought were decent...More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"July 26, 2019",3,Hit or Miss with this one,"Had dinner here with the family. We must of ordered over 12 different dishes, between dim sum, appetizers, soups and mains. Some where good and some were flavorless and greasy. None where excellent. Not a bad place, especially for dim sum. The staff is attentive...More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"July 23, 2019",5,Best of Chicago ,"My son and I went here on a recommendation. We were not disappointed. Easy ordering, Wonton, skewers and rangoons are fresh hot and fast. Food was very fresh, very reasonably priced and the place is clean and classy. Our server was polite and hustled to...More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"July 12, 2019",4,Authentic dim sum,Situated at Chinatown this restaurant serves up authentic dim sum. Great tasting and good portions. Price is mid to high dependent what is being ordered. Service is quick and descent.
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"July 11, 2019",5,Amazing dim sum ,Whoa Minhing Dim sum. Where have u been? Wow! It's been awhile since we've had such yummy Dim sum. Last was in SF. It's so efficient. We reserved for 11:30am and got seated right away even if our party was trying to park. Everyone should...More
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"June 28, 2019",3,Good and Busy,Two breakfasts and one dinner here because I stayed a block away with my sisters for a few days.  Breakfast was dim sum of which I found a few things I liked and a few I didn't.  The Shrimp Dumpling with Green Chive was a...More
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"June 22, 2019",5,Fabulous Restaurant ,I was pleasantly surprised by the restaurant. I did not expect the food to be so flavorful or so well prepared given the relatively low prices. I think the egg rolls were the best I have eaten. the pot stickers were also excellent. All the...More
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"June 16, 2019",5,Delicious Chinese,"Did not make it in time for Dim Sum, but ordered from the main menu and was definitely not disappointed. Mongolian Shrimp, couple noodle dishes, pork fried rice, crab rangoon. All were absolutely delicious. The restaurant is in China Town, which I enjoy visiting, I...More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"May 28, 2019",2,Food was fine but place is dirty,I think we should all address cleanness in our restaurant reviews. The table showed rag marks all over it and the bathroom was not up to par. Some might say we have high exceptions for a clean eatery place but this is not for us.
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"May 18, 2019",5,Met my expectations,"I know not to judge a North American Cantonese restaurant by Hong Kong stanards.  So, that said this place came up to my expectations. Clean tastes and friendly service. Big menu.  I have not tried the Dim Sum selection so I will leave that for...More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"May 12, 2019",5,Plenty of Food,"We went to the restaurant to celebrate a college graduation.  We only had a short wait for our table.  Our server brought us hot tea.  Our server was a little slow in taking our order, but when the started coming it came quick.  We order...More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"May 7, 2019",5,Easy to Find Tables for Large Groups,"I've been here many times, and with groups as big as 8 people and they can always seat my group within a few minutes. They've got a large menu and you usually have to ask for the dim sum menu. You can do a combination...More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"May 6, 2019",5,"Quick, great service and nice supper","Tried Saturday but over an hour wait so came back Monday. Potstickers were REALLY filing so don't order if not v hungry. Pan fried needles with BBQ pork and vegetables was spot on. Really tasty and properly seasoned. Tea, great service and a cookie to...More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"April 18, 2019",5,Best dim sum I’ve had so far,So delicious! Best dim sum I’ve had. Everything is in reasonable portion size. It gets pack at certain times of the day but we went at 8am on a Sunday so we got a seat right away. Everything was fresh! They have a check off...More
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"April 13, 2019",5,One of the best dim sum restaurants I've been to!  Always great.,"I've done dim sum in NYC, Toronto, Detroit, etc and this is my favorite.  Do you know why?  Because it is made fresh to order.  It isn't sitting on a cart getting cold.  Order plenty and share!  We always make a trip here when we're...More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"April 9, 2019",4,Very good dim sum,"We made dinner out of dim sum here and had a very good experience. I can't remember all the plates we ordered, but the table was full. Everything was tasty and there was a ton of food for the three of us. Service was quick...More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"April 8, 2019",4,Dim-sum was good,We had the dim-sum for lunch and most of the food we ordered were good except for their fish congee. It was bland.
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"April 8, 2019",5,I recommend this restaurant!,We were in Chinatown and did some research on TripAdvisor and found this restaurant.  I would say that this is where you should eat if you are looking for Dim Sum.  There is no cart service and the photos don’t represent what you get very...More
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"April 4, 2019",5,OMG,"I will keep this simple. Lunch for 4 adults and 2 children. Mostly dim sum but a couple of entrees. I could not eat again until the afternoon of the next day, no supper, no breakfast. Everybody was satisfied."
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"April 1, 2019",5,Maybe the best dim sum I have ever had and I am from Hong Kong!,"What wonderful food and great friendly service. Every dish was excellent but I recommend the crab and corn soup, the bbq pork and the pork belly. While they are super busy on Sunday lunchtime, staff are so nice and helpful and constantly refilling tea and...More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"March 19, 2019",5,Authentic Food in fun atmosphere,"We went here with another couple. When you are seated they give you IPads to look at menu. Each item has a picture. If you want to order it, put it in the shopping cart. You can purchase tho until server comes over and she...More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"March 18, 2019",1,Awful ,Never visit Awful from start to finish.. upon arrival I visited the restroom it was dirty not a good stay to restaurant visit .. food was awful and staff were unfriendly and rude .menu came in two forms tablet and laminated page both sticky with...More
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"March 18, 2019",4,Good restaurant but not great,"Like other people have said, your expectations might be too high if you just look at their site. This is NOT a place that looks like it won a Michelin star. The food was good but the place itself was a little dirty and loud....More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"March 14, 2019",3,Authentic but not overwhelming,"One of the many authentic Chinese restaurants in Chinatown if not with a more appealing interior. Most waiters speak reasonably English, and the menu is very similar to most other restaurants in the area.albeit prices seem to be slightly lower. Very good food, good portions,...More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"March 10, 2019",3,My expectations were too high,"If you're in the neighborhood and craving some Dim Sum, MingHin Cuisine will do the trick.  However, all hype aside there is nothing amazing about this dim sum restaurant.  I heard rave reviews about the food so perhaps my expectations were too high.  Seriously don't...More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"March 2, 2019",5,"Wow, Hong Kong Dim Sum!",My family and I were in Chicago on a Saturday morning and we were craving Dim Sum.  We live in Michigan so we knew nothing about this place but we found it on Trip Advisor and it had good ratings so we dropped in around...More
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"February 28, 2019",4,Excellent Late Night Dim Sum,"This is a very good Chinese restaurant.  Dishes are authentic.  It's a big place, and they do high volume.  On holidays and weekends they often run out of the favorites. They offer different sizes on many dishes, which is wonderful.  They also have several private...More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"January 31, 2019",5,Fantastic Dim Sum Experience,"So when it's -25 in Chicago and everything is closed you go and find the best of the best.  The restaurant is awesome.  The staff was super accommodating, and very friendly. The food was delivered quickly and every single morsel was delicious and fresh made....More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"January 15, 2019",5,Great food,Went to the Naperville location for dinner.  Great dim sum!!  The waitress was very helpful to us as we wanted to try new foods.  She also gave my husband a lesson in effective chopstick use.  Prices were read and portions were generous!  We will go...More
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"January 1, 2019",4,"Good Food, fun night",We decided to give MingHin a try.  We all ordered what we wanted.... a little different since they gave us one tablet and we all had to take turns looking and deciding.  That took time.. a lot of time.   A couple menus or more tablets...More
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"December 30, 2018",4,Great Dim Sum experience,"First time trying Dim Sum so this was a very interesting from the whole idea to the actual food, which were very good. Got to try a whole lot of dishes that I wouldn't normally order in a restaurant so that was a plus. The...More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"December 28, 2018",5,Amaaaaaaaaazing authentic food!,"Was recommended to check this place by a family friend who said we shouldn't miss it. She was right! Located in the heart of Chicago's Chinatown, amongst numerous other Chinese restaurants I'm sure are good as well. Quick service. We ordered many dishes to check...More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"December 20, 2018",4,Typical HK Dim Sum,"If you are missing some Asian fare on your travels, then Minghin is a decent choice. Fairly priced, the portions are also value for money. Mala cake is good. Char Siew buns are soft. Personally, I like my shrimps smaller for bite size experience and...More"
MingHin Cuisine,https://www.tripadvisor.com/Restaurant_Review-g35805-d2520471-Reviews-MingHin_Cuisine-Chicago_Illinois.html,"December 17, 2018",3,Nice to try Once - Maybe we just ordered the wrong things,"My husband was dying for a pork bao bun, so seeing that dim sum was offered, we decided to give this a whirl.  We ordered an order of the steamed pork buns, cuttlefish, corn fritters and some dumplings.  Buns were super sweet and had very...More"
