restaurant_name,link,date,rating,title,review
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"November 3, 2020",5,"Sangria, Sangria!","Wonderful lunch here. The Sangria flights are great! The paella is wonderful too. Try a few Tapas, the food is great here."
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"August 30, 2020",4,Fun food!,"Enjoyed an indulgent, snacky, potato-heavy meal delivered from Cafe Ba-Ba-Reeba during my last visit to Chicago. My daughter and I split Garlic Potato Salad; Spicy Potatoes with Tomato Aioli; Brussels Sprouts Salad with Marcona Almond, Manchego Cheese (for balance, lol); Spinach & Manchego Stuffed Mushrooms and Goat Cheese Baked in Tomato Sauce. I had the Iberia Ham Croquetas all to myself. While it wasn’t the healthiest dinner I’ve ever had, everything was very tasty and well made. Brussels sprouts salad is new find for me - I really hate the taste of cooked Brussels sprouts, but raw and cut up thin for a salad - delicious! This is fun food. Side note, we had one small issue which management was very gracious about and fixed right away. "
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"August 22, 2020",5,My favorite tapas bistro in Chicago ,"Last week I decided to visit here and at 6pm all the tables in the outside front courtyard were sadly taken so I was seated inside the darkened but romantic inside portion of this adorable tapas restaurant. Because of the pandemic my temperature was taken first and I advise everyone reading this review to make advanced reservations if you prefer outside seating while summer lasts.Regardless service here was excellent. I ordered a tiny deviled egg, a wrapped date and bacon, tomato bread, grilled spicy potatoes with aioli sauce and grilled calamari. It was actually way too much food for me but I loved the textures, presentation and taste of every tapas I ordered. A warning though-- the grilled potatoes are decadent but made for sharing because it's extremely rich so if you order the spicy potatoes just don't overdo it or share with a good friend or your date. If you want the best value come here between 4pm till 6pm where happy hour is extremely well priced but seating is first come first served and you will be seated strictly at the bar for the happy hour price.My soda was refilled and my server was very good with bringing everything to me quickly and attending to my needs.Sorry for the dark photos of my food but honestly the restaurant was extremely dark.I highly recommend the tasty tomato bread and calamari. This tapas restaurant is definitely my first choice in all of Chicago!"
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"July 24, 2020",5,Great with a group of friends,"Delicious tapas that can be shared and sangria. Fun atmosphere, ok service. As spanish as it gets in Chicago."
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"July 13, 2020",5,Abundance of choice,"My girlfriend and I were trying to sneak an open table reservation for two hours on a busy Saturday night, and fortunately a 7:45pm spot opened at 7:36. We scooped it up and were on our way. It is VERY apparent why it’s so hard to get in. The tapas menu offers a great variety of vegetarian, seafood, and meats. We felt like we ordered half the menu, and still had a dozen items we wanted to try. The spicy potatoes are great, but be careful not to fill up on them. ALWAYS order grilled octopus when you see it on a menu. The peach sangria was refreshing and turned out to be a good value at $28 per pitcher. We were able to get six glasses poured. Service was attentive, and the patio had great vibes."
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"June 30, 2020",4,Interesting tapas,"We have eaten here several times and have been fortunate to have hard working Joe S. as our server. The sangria is always a favorite and we are choosy about our sangria. The blue cheese beef is one of our favorites as well as the patatas bravas. This time we tried the seafood paella and it was not the flavor that we liked, so disappointed. We took it home thinking it might improve with age or we might like it better, nope...ended up throwing it out. Normally, we really enjoy paella just not here."
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"March 9, 2020",5,Great food and classic sangeria,"Great food and classic sangeria. This place has all small plates that is intended to be shared with the table. They suggest 2-3 small plates per person. We got the short ribs, garlic shrimp, goat cheese, potatoes, and chicken empendana . All were delicious. My favorite was the goat cheese and would highly recommend it. You need to make a reservation. It was a little loud and difficult to hear everyone in the party. I would highly recommend this restaurant."
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"March 5, 2020",5,Great place to celebrate an event,"Went to celebrate my birthday with friends.  Great atmosphere, awesome sangria, service is superb and food is excellent. Highly recommended."
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"February 9, 2020",5,Best Tapas!,I have nothing bad to say! My daughter and I went for brunch. Food-amazing! Service-amazing! Atmosphere-amazing!! Definitely one of my new favorite places in Chicago!!
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"January 11, 2020",3,"Crowded, circus act with mediocre service",So excited to try this legendary tapas bar and it fell as flat as a Spanish pancake. The place is quite large and is crowded even in the late afternoon. The menu is hit or miss: the Brussels sprout salad was crisp and refreshing; the Spanish omelette was flavorful and not dry; but the paella came out wrong and the sweet potato soup tasted off. Our server was almost oblivious - she knew nothing about the wine list and didn’t bother to pour our wine. I’ve definitely had better service at a fast food restaurant. Don’t waste your time or $$ if you’re looking for a special experience. 
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"January 4, 2020",5,Casual Visit with Family and meeting new friends,"Had the trie delight of being introduced to Ba -Ba - Reeba whist on our Christmas Holiday in Chicago , started with a first trip on the EL for 10 minute ride to the wonderful Lincoln Park , 5 minute walk to Ba Ba Reeba was enjoyable .On entrance to the restaurant we were greeted with great charm , delivered to our table , and presented with a enormous selection on the menu , Sangria was surly ordered whilst our meal choices were being considered , on delivery it was a delight to have the dishes delivered in waves of consistency that allowed each dish to be appreciated before the arrival of the next , all of our dishes were of excellent quality , with a quite excellent selection of waiters all of which were professional in there presentation and delivery .In my opinion the value for money was quite excellent .I would nor hesitate in recommending this short trip to Armitage on the EL Brown Line to enjoy the entire experience for yourselves."
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"December 31, 2019",1,The only European aspect of this cafe is the portions,"I went there because of the good reviews from Trip Advisor—-presumably the authors may have never been to Piscolabis in Barcelona. The papas Bravas were horrible.The pulpo was a scam, they put more potato’s than pulpo. The paella was akin to a fried rice from a cheap Chinese restaurant, albeit in minuscule or European portions. The bread was cold and stale. The only good thing was the sangria and the ambiance, which was very cozy. I loved the faux Picasso murals. In sum, it is a nice place to have drinks, but avoid it if you are into real Tapas."
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"December 18, 2019",5,GREAT TAPAS,"Our son found this place for our visit to Chicago.We had a reservations and were seated right away. Service was very good , food even better. Every option was very tasty. Lamb chop tapa THE BEST! Sangria was very good , but could have used a little more fruit, We will be back. Well done."
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"December 9, 2019",4,Glad we went there,We were seated at a table for two in the patio room-very nice. Some of the other rooms in the back were not quite as attractive and more noisy. The food was very good as was the service. The idea of small plates to be shared is great. We would go back. Reservations recommended.
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"December 4, 2019",5,Always excellent! Great dinner!,Love this place! Food is excellent and many great choices. I love the garlic shrimp tapas and my husband loves the scallops! We ordered a variety and sangria- yum!  This is our fourth visit and we never tire of this place!
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"November 30, 2019",5,We love tapas!!,"Our family has gone to Cafe Ba-Ba-Reeba a few times. We love the variety of tapas that we have to choose from; we've had tortilla espanola, ham croquetas, baked goat cheese with tomato sauce, plato de la casa - just to name a few dishes that we've tried. Everything we've tried has been very good. For people who have never been to a tapas restaurant, it's always good to go with a larger group, that way you can pick a larger variety of tapas to see what you like. Our servers have also been very good; they know when to come by to see if we want to order another round of tapas, or another drink. Also, a personal observation - I see other restaurant guests who order Miller Lite, Coors Light, etc. - I wish that they would step out of their comfort zone and order a Spanish beer (Estrella Damm), or a glass of Spanish wine - they don't know what they're missing!! We'll definitely be back! "
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"November 17, 2019",4,Amazing food ... average service,"I had a great time here with my friends, the food was delicious! I really enjoyed that a lot, the customer service was not the best but I'll say that it was because they were really busy!This place can be a little crazy at times, especially at rush hours.Other than that ... I had a great time"
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"November 13, 2019",5,After a Steppenwolf matinee play,"It was a number of years since we dined at Cafe Ba Ba Reeba, before this visit. We remembered it very good and were curious to find it was not very good, but excellent.Sangria's tasty, refreshing and generous. The Tapas excellent, whatever we selected, and of course desert a real treat. Service was first class and very attentive. Word of advise, we arrived at 4:30, spent 2 hours and when leaving, seating was scarce."
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"November 13, 2019",5,Pop in for sangria,"We stopped here while waiting for a table at another restaurant and honestly, I wish we stayed for a meal here. We shared a half pitcher of the red sangria and it was outstanding. The bar server was fun and shared good info about the place. Good company. Will be back to try some of the great menu items."
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"November 5, 2019",5,Excellent,"Love love this place . Bacon wrapped dates are to die for , sangria is killer ! Love all the tapas , goat cheese and tomato is yummy , Totally recommend."
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"November 4, 2019",5,We go here EVERY time we visit Chicago!,"This is one of our ""go to"" tapas places! The food is amazing! Our server Joe was very helpful and offered recommendations, which we all loved! We have been here at least 5 times, so I would say next time we are in Chicago, we will probably try and branch out to try something new. However, If you haven't been here before, I definitely recommend. Reservations are definitely recommended."
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"November 4, 2019",4,Oh My!,We had a fabulous time with friends and family. Excellent selection of tapas and also so good! We tried many and enjoyed the all. Excellent Sangria too. Just a bit loud
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"October 27, 2019",5,Dinner with family,"A good place for a family get-together! Lovely atmosphere, really good food and good service! Although it was very busy and noisy, we still enjoyed it! The food was delicious - one of the best Spanish Tapas restaurants!"
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"October 20, 2019",5,Loved the Bartender Amy as much as the food,"My daughter and I showed up on a Saturday night at 7:30. 2 hour wait... but within 10 min 2 bar spots opened! Amy the Bartender was an awesome server! We basically let her pick out our orders.... everything we tried was delish... our favorites were the chorizo wrapped figs, the beef tenderloin with blue cheese and the chicken. The sangria was wonderful too! You can’t go wrong!"
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"October 13, 2019",5,Dates in Bacon,We ordered pretty much one of everything on the menu as we were a big party and we wanted to try it all! The dates in bacon were to die for and had to be ordered twice - just to make sure you understand and nothing to do with being greedy! Nothing was too much trouble for the staff. Great atmosphere and lovely decor.
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"October 11, 2019",3,A bit overrated ....,"4 and 5 star reviews typically require great food, great drinks, great ambiance and great service. Cafe Ba-Ba-Reba only met the mark on 2 of 4. The food was solid and it’s definitely a cool space but the drinks and service weren’t impressive. We enjoyed the burrata and stuffed mushrooms. The paella was good but a bit too oily for my tastes. I didn’t enjoy the red sangria and cocktail options were very limited. Service was slow as my girlfriend and i waited 15 minutes before a server came to our table. Overall, this restaurant is average at best and in a city of excellent choices, we’ll choose a different spot during our next trip."
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"October 11, 2019",5,Excellent ,"We received great service and excellent food. We started with the Pintxo Platter, followed with short ribs, seared sea scallops w cauliflower purée, grilled lamb chops, chorizo wrapped dates, goat cheese baked in tomato sauce and a mixed green salad. Every dish was great! We were in a bit of a rush so we did not order paella - we saw many orders delivered and it looked so good."
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"September 24, 2019",5,Consistently very good!,"Second visit here and it was very, very good. The wait staff (Linsey M) was very attentive and made the visit exceptional pushing it from a 4 to a 5. The food is very good and worth a visit."
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"September 4, 2019",4,Tasty Tapas!,"My son and I went for a quick dinner and enjoyed the small plates. Almost everything we had was delicious! Dates stuffed with cheese and wrapped in chorizo, scallops, octopus... Yum! The place is a little bit noisy, though - so not a good place to go for a cozy dinner with conversation."
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"August 26, 2019",5,Great tapas,My wife and I ate here for the first time recently. Make reservations as it is popular.We had the appetizer sampler plate and each ordered 2 tapas which was plenty of food. The octopus was fabulous as were the potatoes.
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"August 19, 2019",2,Tourist trap in non tourist area,"This restaurant would be a perfect tourist trap if it was placed in the boardwalk of any pier or any major tourist area. Food - 2Would not say that the Spanish food here is authentic or of high quality. Several of the dishes skimp out to give a quick meal in the masses. Biggest example is the bacon wrapped dates, thin crispy bacon wrapped in olive size dates. Where you would expect thick cut bacon wrapped in plum sized dates. Most dishes are overly sauced or drenched in oil. Service - 2Since they are cramming as many tables in this place as possible, the wait staff is overwhelmed by the number of tables they service and being tapas style their table visit count should be higher and quicker. Overall they are just slow. Atmosphere - 3Don’t come here with any anticipation of a fancy quiet meal. This is completely the opposite. Very noisy and crowded. If you want a rambunctious crowd with a vibrant feel, this is the spot. You will be crammed into this place but it will be a spot if your company is a little dull and a little distraction is needed. Would not return to this location. If you are looking for smaller intimate tapas fare Avec would be recommended."
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"August 19, 2019",5,"Great, fun vibe!","Love Cafe Ba-Ba-Reeba! Everything is always so good! We had the garlic shrimp, stuffed mushrooms, brussel sprout salad, chicken thighs, goat cheese, ham and cheese croquettes, and beef empanadas. Everything was so tastey! A pitcher of red sangria is great to share. This place is always busy, which tells you something. Really fun place to hang out with family and friends!"
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"August 18, 2019",5,Fantastic!!,"Great food, tapas style to share with friends, everything we had was absolutely amazing! (Including the pitcher of Sangria!) Best sangria I’ve had, lots of fruit included. Wait staff was also great. Amazing, amazing meal!"
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"August 17, 2019",5,Brunch!!,"Can't say enough about this place. Amazing food, great service, super friendly, reservations recommended for larger groups. Will return for lunch/dinner. Delia provided excellent service."
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"August 6, 2019",5,Very crowded but great place,Amazing service with all the people. Great food with many choices.. Kids seem to find favorites to eat.
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"August 5, 2019",5,Excellent,"Excellent food, service, sangria! Would highly recommend for large groups.  Would definitely come back!"
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"August 5, 2019",5,Wonderful,Really such a wonderful place! Such great food and atmosphere especially for tapas! Waiter was so helpful and the the olives I could eat everyday!!
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"August 5, 2019",5,Great brunch concept!,"I've had several tapas dinners before, but never for brunch! What a great concept. You can get both sweet and savory. I LOVED the eggs benedict, chicken waffle stick and deviled egg. Also - what a cool vibe! This was my favorite meal during our weekend in Chicago."
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"August 4, 2019",5,reservation required,"We are well versed in the art of pinxtos, small plates, and very much enjoyed the small plates from the excellent octopus, mushrooms stuffed with spinach and cheese, calamari, brussel sprouts salad and lastly the beef carpaccio! I'm not sure if they advertise as a Spanish restaurant although, they do the small plates in the Spanish style and they do a good job of it but, I wouldn't confuse them with being a Spanish restaurant. I've been to Spain and I know what it is about. We really liked this place and I would definitely come back. The service was very good with everyone pitching in with delivering the food or taking plates away."
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"July 29, 2019",1,A disgrace to Spanish food,I have lived in Spain for 30 years my wife is Spanish and my daughters have been born there. And I can tell you apart from the wine there is nothing Spanish about this restaurant or it’s food. The cheese platter has non Spanish cheese the heirloom tomatoes salad is a joke and more of a side dish and the grilled squid is swimming in oil. More like a pil-pil. The staff have really no clue as they will serve you a muga rosado at room temperature. I guess it all makes sense when you read the paella recipes. Seafood paella with mussels out of a can and fennel ???? They also have a paella with confit pork shoulder. Try to find these items in any restaurant in valencia or any other place in Spain for that matter. I guess as the chef is from Sweden (Jorgenson) that’s what to expect.
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"July 28, 2019",5,Spanish Heaven!!!,"This place is great!! The spanish food is unreal!! I love the paella, chicken and ham croquetas, hanger steak, brussel sprout salad, meatballs, the flan, truffle cake, and custard are all out of this world!! The sangria is delicious!!! My cousin had his wedding here!! It was awesome!!! I have been here so many times for bday party dinners too!! Never disappoints!! The service is great here!!!"
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"July 4, 2019",5,"Fun, friendly, and delicious!","The tapas at Cafe Ba-Ba-Reeba were excellent, both in presentation and taste. The waitstaff and manager were very friendly and attentive, and the sun-lit enclosed patio area was the perfect area for a summer afternoon lunch. And definitely order the sangria! While we were there, the power went out - a problem for the entire block - and the manager apologized profusedly, even giving each of us a $10 gift card to make up for our inconvenience. Excellent restaurant!"
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"June 29, 2019",5,Soo Many Delicious Items to Taste!!,"I went to Cafe Ba-Ba-Reeba and had the best time! Highlights included their chicken curry, bacon wrapped dates, short rib, and caramelized banana dessert. I loved the food and ambiance so much that I went again a week later. On my second visit, I tried their meatballs, charcuterie board, and goat cheese, chicken and beef empanadas, and their seasonal sorbet. The only thing that didn't win me over completely was their empanadas. However, service was phenomenal both times and they had a great drink menu to accompany their delicious plates. I will definitely be back soon!"
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"June 26, 2019",5,Fantastic food,"Went for Sunday brunch, and what a brunch it was. Everything was so tasty and perfect. The service was excellent and loved the whole vibe of the place."
Cafe Ba-Ba-Reeba!,https://www.tripadvisor.com/Restaurant_Review-g35805-d430790-Reviews-Cafe_Ba_Ba_Reeba-Chicago_Illinois.html,"June 23, 2019",5,Friend Reunion,It had been 27 years since we got together with friends. We lived near Cafe Ba Ba Reeba and it was our special place. We returned to commemorate our reunion. It lived up to our expectations. Food was excellent. Service superior and ambiance was vibrant.
