restaurant_name,link,date,rating,title,review
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"April 12, 2018",5,Eat the Knaffa,Just ate here with my family. Saw the guy making fresh knaffa. Had to save room for desert. The food was great! And the service was very good. Definitely recommend checking out this place.
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"April 12, 2018",3,Captain Foodie,Although the ambience is nice the food is pretty average. The service is not at all good the staff is rude and not cooperative. They do have a service charge included in their check they still keep emphasizing on tips. They seriously need to be...More
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"April 5, 2018",5,Great Food,"My family wanted to try something new for dinner so we decided to come here. The staff was friendly, the server Mariam, made some great recommendations for my family to try.  The food arrived quick and it tasted phenomenal. I would highly recommend it."
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"April 1, 2018",5,Love the food ,"I went there few times and I had great service and amazing food, I would suggest everyone to go there and try it."
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"March 11, 2018",4,Interesting Experience,"Went here with our daughter, son-in-law and two granddaughters, 11 & 9, they have dined here before, our first time.  Would not have been my choice but I knew my husband would like it and it was his birthday celebration.  I was pleasantly surprised to...More"
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"March 3, 2018",4,Very nice,Service was very pleasant and prompt. Atmosphere nice. Spicey shrimp appetizer was excellent. Chopped salad was also very good and fresh. Lamb and ribeye cabobs were good but too well done.  Mint tea was very good.  Will go back for the dinner order of shrimp.
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"January 23, 2018",3,Ethnic,Huge tables for families.   Unusual food choices.  Good service.  The best sweet pizza style dessert a must to try.   Many acquaintances had recommended this restaurant but you would definitely have to like this type of food.
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"January 10, 2018",5,Fabulous dining experience.,"Outstanding experience. Entrees were excellent.  Service was informative with suggestions, and very polite.  Intend to return frequently with friends and family."
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"November 16, 2017",5,Truly authentic and delicious ,This place is way beyond delicious and truly authentic. I come from the Middle East (Palestine/Jordan) to be specific and I know how middle eastern food tastes and this restaurant absolutely delivers . The food is really good and the service was excellent. The portions...More
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"October 19, 2017",5,Always Good,"Went again to Al Bawadi and again it was amazing  Was visiting town for a show and went with a colleague from work.   We order the food and it was delicious. Hummus, baba ghanouj and a sample with a variety of meats and rice.  The...More"
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"September 14, 2017",5,"good food, friendly wait staff, decent prices",we ate at Al Bawadi on Tuesday night. The food we very good & the wait staff couldn't have been more helpful & friendly!
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"September 2, 2017",5,Best Mediterranean Grill in Chicago!,"It was a pleasant experience and good company, the food was great, to be honest, I didn't expect it to be that good, it really exceeded our expectation."
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"August 4, 2017",5,Best restaurant ,"It is really best restaurant I've seen on Chicago. Especially for Middle East foods like Kabbab and salad. If you are planning to visit Chicago, I highly recommends that you have to stop by that restaurant and enjoy your time on it 💫💫"
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"July 21, 2017",4,Authentic ,Stopped on our way to MI from MN. The atmosphere is nice here. I loved the authenticity here and the middle Eastern/Bedouin decor. The servers all dressed with traditional cloths and a coffee server walking around serving Arabic coffee.   We ordered the mixed grill combo...More
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"July 19, 2017",4,Tasty Arabic Food,"We had the mixed platter (humus, mutabal and falafel) for the starter and I had the Tabouleh for the main dish while my friend's had rice and meat. All the food was great and so was the service (the ladies were very professional and helpful)....More"
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"July 11, 2017",5,Fantastic and one of a kind,"The food was fantastic, The mood was superb, if you're into international experience this is the place for you"
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"July 3, 2017",5,Best place to eat Middle Eastern food,"Every single thing we have had at Al Bawadi has been amazing - best hummus, baba ghanouj I have ever had. The muthawama is a revelation. Even the vegetarians on our group could not resist the meat and seafood dishes."
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"June 2, 2017",5,Great food ,"This place had delicious food in every bite I enjoyed everything, am very critical about eating out specially Mediterranean food , and as a gourmet cook myself i can say the food is perfect from the appetizer to the fattosh salad and the grilled kebab...More"
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"May 20, 2017",5,Best place to eat Middle Eastern food,I felt  in love with this restaurant!  The food is delicious  and not expensive. We order for 6 people and we got like for 12.  The staff is very kind. You feel like in Middle East. Nice and clean. Well located
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"May 4, 2017",5,Great food,Food was great and so was the service. Love the outfits the servers were wearing.  Made the experience more authentic
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"April 12, 2017",5,100% Recommended ,One of the best middle eastern restaurants I have ever been too. I would recommend all folks to eat here once. All is halal. ;)
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"April 10, 2017",5,Heaven on a plate ,Omg this was literally some of the best food I have ever had and I know Arab food. We ate here twice during our stay in Chicago. If we lived closer we would eat here every single day. I wish they had one where we...More
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"March 24, 2017",5,Best in the world,"Everything about this place is great. We usually eat in or take out and it's always great. If you're dining there, order the mixed grill tray. Comes with more than you can handle for 4-5 persons including fatoush (Arabic salad), bread, hummus, and mixed pickles....More"
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"March 22, 2017",5,It's one of the very best Middle Eastern food in the US,"As a guy who knows how Middle Eastern tastes, this is by far is one of the best middle eastern food I've tried within the USA. I went to Chicago for three nights and we had all our dinners there. Abo Fars the owners is...More"
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"January 18, 2017",4,Great place,"To me middle eastern food is all about that killer combination of pita bread, smeared on the inside with either, hummus or even better garlic sauce and filled with a combination of meat and tabbouleh salad. This place has some amazing garlic sauce and grilled...More"
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"January 11, 2017",5,Top 5 Mediterranean Food,"Located west of chicago in suburbs great mediterranean restaurant i been going here once in 2 months great food, great environment must try their Lamb shish kebab. They also have some fresh squeezed juice and great mint tea."
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"January 7, 2017",5,Best dinner night,"This is an amazing Restuarant, offers authentic Mediterranean Lebanese cuisine.   Tip: order food with caution. The servings are too large for two - three people."
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"September 7, 2016",4,Good Middle Eastern Food,"Mezze are really really good. Hummus is thick and creamy, baba ghannoush is good and garlicky, and the toum, a whipped garlic dip, is phenominal. Kabobs are usually cooked well, but juicy and flavorful. Sandwiches are pretty good too. Only thing is they have plighty...More"
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"August 1, 2016",1,Worst Service and Overcharged,"I have been to this place twice before and found a serious issue with there service , a very rude Manager who was not listening. We ordered a two of the the main platters which used to include Lamb chops and Quail which they took...More"
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"July 26, 2016",4,Real deal Middle Eastern,"Authentic, tasty and great atmosphere.  I will most certainly return. Also the staff made suggestions and cared that we had an excellent meal and time."
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"July 24, 2016",5,"felt like I was in Arab world, minus the problems of 3rd world countries....","Very tasty food (had the hummus/bread, baba ghanouj, and the big platter that feeds like 10 people with kabobs, chicken, lamb, 2 types of rice, and the big flaky thin bread, I forget its name).     Our waiter was friendly and prompt.  Awesome loud ethnic Arab...More"
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"July 15, 2016",1,Very disappointed ,"My husband and I went to Al Bawadi restaurant last night and we were very disappointed. First, we were given a small table and the chairs were uncomfortable. Second, I told the waitress I wanted a small house salad and baba ghanooj with the mixed...More"
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"June 15, 2016",5,Really good place to eat at ,My family and I went to this place a couple of weeks ago and the food was outstanding. Really love the way everything is set up it makes it seem like you are actually in Palestine. Really recommend it.
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"May 22, 2016",3,GOOD MEDITERRANEAN FOOD EXPERIENCE,"I tried this restaurant twice before going across the street to The Nile. Al Bawadi has greater ambiance, costume and display of food. Regardless, the quality and preparation is on a par with some of the big restaurants I visited in Haifa and Ramallah.  The...More"
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"April 6, 2016",1,Read your Receipt Carefully before you pay,"We are from Different state, We came to Chicago for fun,  and based on family Recommendations we give this place a visit, The only adult was me and my wife and 6 children all of them less than 9 years old, they sat us very...More"
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"March 21, 2016",5,Very Good Food,"They served really tasty and authentic Arabic food. Good size portions, clean restaurant, good menu, very helpful staff."
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"March 5, 2016",5,Great food,This place is always very busy. They serve delicious middle east food. I mostly eat kebab there and love it. They have good appetizers also. But you should know that the place most of the is very crowded and loud. So not a romantic place...More
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"February 6, 2016",4,"Delicious, fresh food with bold Mediterranean flavor",My husband and I went here for a little lunch date during the week. It wasn't crowded but there was a steady flow of customers eating and taking food to go. The food was delicious! The appetizers were great. The salad was different than traditional...More
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"January 19, 2016",4,Great experience,"Although the food was great, there's much more that this place has to offer. They've done their best to give it an authentic Arabian feeling, and their appetizers are absolutely delicious, making for a great experience before even ordering anything! The portions are large for...More"
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"January 5, 2016",3,Worst management ,"The food is good I'd give it 4 stars, desert 1 star (they really need help here), the atmosphere is ok as well 4 stars, but come to customer service 2 stars, not all the servers are as bad but the majority are. The biggest...More"
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"January 3, 2016",1,bad and stupid management,"food is not so bad (average), but dealing with customers needs a major rehab, turned our birthday party to a nightmare just because they want to sell us more of their $6 cakes they lost my biz of at least $2500 or 43000 a year...More"
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"January 1, 2016",1,bad customer service,One of the worst ever experience in an Arabic restaurant.. And this doesn't come from eating more than how they deal with their customers... I really regret going there... I was at the door getting a table and after I gave my name to get...More
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"November 14, 2015",5,Wow,Mashallah very nice food   I think it is the best in Chicago   Try fried kobah....khayal ;)  I ordered shesh kabab with Homas and kobah.
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"September 9, 2015",5,Best food in town ,If you every in the Chicago area you should go and try Al Bawadi restaurant they have the best hummus and the the best mix grill in town
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"August 23, 2015",5,The best Chicken Shish Tawook on real charcoal grill,"we have a large Arabic community in our area and one of the many benefits is the great food!! My barber told me to go to this restaurant because of the real charcoal grill.  The Chicken Shish Tawook, Kufta Kebab, Shish Kebab, Tabouleh Salad, and...More"
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"August 12, 2015",5,Great Mediterranean food,"Excellent food with many choices.  Good selection of starters. Service was good, a nice atmosphere, and fair pricing. The sampler platers have an abundance of food and salads are great for sharing."
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"July 19, 2015",5,Best Middle Eastern food,My family and I went to Al Bawadi for the second time. Their food and service is by far one of the best I have seen in any Middle Eastern restaurant. We will definitely go back again!!
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"July 13, 2015",4,Mixed review,"We went there twice during our trip to Chicago. The group I was with are Egyptian and they wanted something familiar for breaking their fast. The first time we went the service was great, but the food was average. The second time we went the...More"
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"June 15, 2015",5,Great Family Dining,"Very convenient checkin system with tablet that will text your phone when table is ready.  Fun sights, sounds, and smells.  Lots of families there.  Service is good, as the restaurant is busy, dont expect private attention all the time.  Food is amazing! Served hot and...More"
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"June 12, 2015",4,True arabic food.,I went back to my days in uae after a meal at this place. Same taste same ambiance.  Hummus was amazing as well as the mixed grill and shawarma platter.
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"June 11, 2015",5,Amazing food,"I had keba, grape leaves, hummus, tabolah, and mixed grill. The food was great. The atmosphere was another story.  Recommended and for sure will be there again"
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"April 1, 2015",1,Horrible service!!,"The food is ok (I have in-laws by Dearborn so this is nothing special). But the service is HORRIBLE!!!   I have made reservations here 3 times, usually days in advance. And 3 times, the host has given my table away and made me wait, always...More"
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"March 27, 2015",1,Nightmare!!! Rude and selfish owner,"We made a reservation for 8:30 pm and were there by 8:35 and were told our table won't be ready for another 15 minutes. Meanwhile, the owner was holding a table for his own party. When we asked why we cannot be seated when there...More"
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"March 16, 2015",5,Everything is always awesome!,"I live in KY and I come to Chicago alot. I always stop by here, their food is the best, it's good even when its cold."
Al Bawadi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g35712-d2243156-Reviews-Al_Bawadi_Restaurant-Bridgeview_Illinois.html,"February 10, 2015",5,GRATE TASTE OF MIDDLEEAST,"Had reservation for my daughter birthday. I ask for corner booth which mimics inside of Arabic tent. Very friendly stuff in traditional outfits. Grate coffee with ginger and mint tea.Freshly made juices and lemonade. Grate appetizers. Be careful , big , biiiig main course dishes....More"
